available,next_release,country,label_urls,last_release,label,label_img_url,article,vinyl
,,IT,Adagio_Records__L12657,,Adagio Records,/labels/x/12657.gif, 4, 4
,,NL,Adam_Worldwide__L4301,,Adam Worldwide,/labels/x/20604.gif, 3, 3
,,DE,Adapter_Extra__L10572,,Adapter Extra,/labels/x/24015.gif, 1, 1
,,DE,Adapter_Records__L4994,,Adapter Records,/labels/x/25664.gif, 6, 6
,,IT,ADAPTOR_RECORDINGS__L20604,,ADAPTOR RECORDINGS,/labels/x/21796.gif, 15, 0
,,GB,ADDICT__L16675,,ADDICT,/labels/x/25167.gif, 9, 9
,,DE,Addicted__L3246,,Addicted,/labels/x/30045.gif, 1, 1
,,ES,Addicted_Music__L954,,Addicted Music,/labels/x/15937.gif, 56, 56
,,GB,Addicted_Music__L24015,,Addicted Music,/labels/x/27907.gif, 4, 4
,,DE,Addicted_to_Trance__L16478,,Addicted to Trance,/labels/x/5772.gif, 2, 2
,,DE,Addicted_to_Vinyl__L6103,,Addicted to Vinyl,/labels/x/3816.gif, 2, 2
,,GB,Addictive__L2148,,Addictive,/labels/x/23899.gif, 1, 1
,,GB,Addictive_Behaviour__L25664,,Addictive Behaviour,/labels/x/30903.gif, 13, 13
,,FR,Additif_Elementaire__L21796,,Additif Elementaire,/labels/x/20762.gif, 4, 4
,,US,Addon_Records__L10149,,Addon Records,/labels/x/28694.gif, 7, 7
,,US,Adelaide_Soundworks__L25167,,Adelaide Soundworks,/labels/x/6374.gif, 3, 3
,,JP,Aden_Japan__L30045,,Aden Japan,/labels/x/29231.gif, 1, 1
,,DE,aDepth_Audio__L15937,,aDepth Audio,/labels/x/25415.gif, 12, 12
,,IT,Adesiva_Discografica__L31460,,Adesiva Discografica,/labels/x/20764.gif, 2, 0
,,GB,Adesse_Versions__L27907,,Adesse Versions,/labels/x/27282.gif, 2, 2
,,GB,Adhesive__L5099,,Adhesive,/labels/x/451.gif, 13, 13
,,FR,Adj__L12148,,Adj,/labels/x/5747.gif, 1, 1
,,DE,Adjunct__L5772,,Adjunct,/labels/x/112.gif, 27, 27
,,GB,Adjusted__L3816,,Adjusted,/labels/x/32159.gif, 8, 8
,,DE,ADK_Music__L10905,,ADK Music,/labels/x/16178.gif, 3, 3
,,DE,AdMaiora_Music__L23899,,AdMaiora Music,/labels/x/21565.gif, 5, 5
,,IT,Admission_Records__L5992,,Admission Records,/labels/x/10498.gif, 8, 8
,,FR,Adn_Records__L12781,,Adn Records,/labels/x/10507.gif, 1, 1
,,FR,Adrenakore__L30903,,Adrenakore,/labels/x/10497.gif, 2, 2
,,FR,Adrenaline__L10460,,Adrenaline,/labels/x/10461.gif, 8, 8
,,FR,ADRENALINE_SERIES__L11691,,ADRENALINE SERIES,/labels/x/16607.gif, 2, 2
,,NL,Adrenaline_Tracks__L21840,,Adrenaline Tracks,/labels/x/337.gif, 7, 7
,,GB,Adrenogroov__L4185,,Adrenogroov,/labels/x/24292.gif, 12, 12
,,IT,Adrian_Rec__L20762,,Adrian Rec,/labels/x/32255.gif, 1, 1
,,GB,ADRIAN_ROOTSACL__L28694,,ADRIAN ROOTS/ACL,/labels/x/26094.gif, 1, 0
,,GB,Adrift__L6374,,Adrift,/labels/x/23486.gif, 16, 16
,,DE,Adroit_Recordings__L29231,,Adroit Recordings,/labels/x/29449.gif, 3, 3
,,GB,ADSR_Music__L6299,,ADSR Music,/labels/x/3987.gif, 5, 5
,,RO,Adult_Central__L25415,,Adult Central,/labels/x/12895.gif, 7, 7
,,FR,AESTHETIC_CIRCLE_RECORDS__L25577,,AESTHETIC CIRCLE RECORDS,/labels/x/10900.gif, 1, 1
,,GB,AESTHETICS__L14293,,AESTHETICS,/labels/x/24769.gif, 2, 2
,,FR,Aesthetik_Records__L10900,,Aesthetik Records,/labels/x/29919.gif, 7, 7
,,FR,Aeternum__L24769,,Aeternum,/labels/x/13768.gif, 11, 11
,,NL,Aether_Series__L29919,,Aether Series,/labels/x/27328.gif, 1, 1
,,IT,AF_Rec__L13768,,AF Rec,/labels/x/21507.gif, 5, 4
,,GB,Affected__L2149,,Affected,/labels/x/15188.gif, 19, 18
,,IT,Affekt_Recordings__L27328,,Affekt Recordings,/labels/x/29020.gif, 3, 3
,,DE,Affin_LTD__L21507,,Affin LTD,/labels/x/90.gif, 35, 35
,,NL,Affine_Records__L15188,,Affine Records,/labels/x/29840.gif, 17, 13
,,DE,Affinity_Lab__L29020,,Affinity Lab,/labels/x/21941.gif, 1, 1
,,DE,Affix_Records__L90,,Affix Records,/labels/x/32077.gif, 26, 26
,,DE,Affordable_Inner_Space__L29840,,Affordable Inner Space,/labels/x/29898.gif, 1, 1
,,GB,AFICIONADO_RECORDINGS__L21941,,AFICIONADO RECORDINGS,/labels/x/27613.gif, 25, 25
,,GB,AFL__L25890,,AFL,/labels/x/980.gif, 1, 1
,,NL,Aforisme__L32077,,Aforisme,/labels/x/25279.gif, 1, 1
,,GB,AFRICA_IS_NOT_A_COUNTY__L29898,,AFRICA IS NOT A COUNTY,/labels/x/28367.gif, 1, 1
,,GB,Africa_Seven__L27613,,Africa Seven,/labels/x/25094.gif, 18, 13
,,FR,African_Groove__L980,,African Groove,/labels/x/1167.gif, 4, 4
,,GB,AFRICAN_MUSIC_CORPORATION__L26877,,AFRICAN MUSIC CORPORATION,/labels/x/35.gif, 1, 1
,,GB,African_Road_Trip__L26572,,African Road Trip,/labels/x/30594.gif, 2, 2
,,GB,African_Road_Trip__L26628,,African Road Trip,/labels/x/5647.gif, 2, 2
,,GB,AFRICAN_SHAKEDOWN__L25279,,AFRICAN SHAKEDOWN,/labels/x/164.gif, 1, 1
,,GB,AFRO_45__L28367,,AFRO 45,/labels/x/712.gif, 15, 15
,,GB,Afro_Acid_Trax__L25094,,Afro Acid Trax,/labels/x/927.gif, 1, 1
,,US,Afro_Breaks__L26059,,Afro Breaks,/labels/x/30905.gif, 1, 1
,,FR,Afro_Dynamic__L1167,,Afro Dynamic,/labels/x/10019.gif, 4, 4
,,GB,Afro_Records__L35,,Afro Records,/labels/x/11546.gif, 131, 131
,,US,Afro_Syntrix__L11674,,Afro Syntrix,/labels/x/14137.gif, 10, 9
,,DE,Afroart__L1831,,Afroart,/labels/x/1675.gif, 5, 5
,,US,Afrobomb_Music__L30594,,Afrobomb Music,/labels/x/14042.gif, 1, 1
,,GB,Afroboogie__L5647,,Afroboogie,/labels/x/4792.gif, 12, 12
,,DE,AFROJAM_MUSIC__L21346,,AFROJAM MUSIC,/labels/x/28148.gif, 2, 1
,,IT,Afrosoup__L15809,,Afrosoup,/labels/x/27652.gif, 2, 2
,,DE,Afrovision_Rec__L4226,,Afrovision Rec,/labels/x/12907.gif, 4, 4
,,US,After_Hours_Records__L164,,After Hours Records,/labels/x/32220.gif, 65, 65
,,NL,After_Midnight__L712,,After Midnight,/labels/x/27275.gif, 33, 33
,,ES,After_Punk__L10696,,After Punk,/labels/x/12113.gif, 3, 3
,,US,After_School__L4703,,After School,/labels/x/20633.gif, 8, 8
,,GB,Afterglo__L20023,,Afterglo,/labels/x/30831.gif, 11, 7
,,DE,Afterglow__L927,,Afterglow,/labels/x/21896.gif, 42, 42
,,IT,afterhourschallplatten__L15340,,afterhour.schallplatten,/labels/x/31076.gif, 1, 1
,,DE,Afterhouse_Schallplatten__L13394,,Afterhouse Schallplatten,/labels/x/30512.gif, 2, 2
,,DE,Afterlife__L30905,,Afterlife,/labels/x/30054.gif, 5, 4
,,US,Aftermath__L4906,,Aftermath,/labels/x/25440.gif, 8, 8
,,BE,Aftermath__L10019,,Aftermath,/labels/x/29701.gif, 2, 2
,,ES,Aftersun_Records__L11546,,Aftersun Records,/labels/x/32733.gif, 2, 2
,,GB,Aftertaste_Recordings__L14137,,Aftertaste Recordings,/labels/x/32927.gif, 6, 6
,,DE,AFU__L16361,,AFU,/labels/x/31233.gif, 14, 14
,,DE,AFU_Limited__L1675,,AFU Limited,/labels/x/24808.gif, 81, 80
,,DE,Afulab__L14042,,Afulab,/labels/x/26098.gif, 46, 45
,,GB,Against_the_Grain__L3955,,Against the Grain,/labels/x/31436.gif, 42, 41
,,US,Agave_Records__L4792,,Agave Records,/labels/x/3809.gif, 21, 19
,,GB,AIA_RECORDS__L28081,,AIA RECORDS,/labels/x/29010.gif, 2, 2
,,FR,AIIA_RECORDINGS__L29010,,AIIA RECORDINGS,/labels/x/16709.gif, 3, 3
,,DE,Aim__L16709,,Aim,/labels/x/26344.gif, 15, 15
,,DE,AIMLESS__L21479,,AIMLESS,/labels/x/29824.gif, 2, 0
,,GB,AIP_Bomp__L26344,,AIP / Bomp,/labels/x/15949.gif, 9, 6
,,IT,AIPM_Edizioni__L14584,,AIPM Edizioni,/labels/x/21062.gif, 76, 0
,,GB,Air__L13277,,Air,/labels/x/31918.gif, 4, 4
,,GB,Air_Cuts__L29824,,Air Cuts,/labels/x/4526.gif, 20, 5
,,GB,Air_London__L15949,,Air London,/labels/x/22037.gif, 16, 15
,,GB,Air_Recordings__L10324,,Air Recordings,/labels/x/13093.gif, 7, 7
,,DE,Air_Texture__L21062,,Air Texture,/labels/x/15976.gif, 5, 0
,,DE,Air_Trance__L31918,,Air Trance,/labels/x/3333.gif, 1, 1
,,DE,Airbase__L4526,,Airbase,/labels/x/153.gif, 8, 8
,,ES,Airbeat__L22037,,Airbeat,/labels/x/3434.gif, 1, 1
,,US,Airdrop_Records__L13093,,Airdrop Records,/labels/x/29710.gif, 29, 28
,,GB,Airflex_Labs__L15976,,Airflex Labs,/labels/x/30489.gif, 4, 4
,,GB,Airgap__L3333,,Airgap,/labels/x/28966.gif, 14, 14
,,NL,Airmass_Music__L6401,,Airmass Music,/labels/x/21351.gif, 4, 4
,,IT,Airplane_Records__L153,,Airplane Records,/labels/x/32227.gif, 182, 176
,,GB,Airport__L6614,,Airport,/labels/x/25507.gif, 15, 15
,,GB,Airtight__L3434,,Airtight,/labels/x/29958.gif, 44, 44
,,GB,Airtight_Imprint__L15255,,Airtight Imprint,/labels/x/28601.gif, 2, 2
,,DE,AIWO__L29710,,AIWO,/labels/x/28537.gif, 3, 3
,,BE,Aj_Recordongs__L4835,,Aj Recordongs,/labels/x/27722.gif, 9, 9
,,DE,Ajabu_Records__L12622,,Ajabu Records,/labels/x/15602.gif, 2, 2
,,GB,Akarma__L28966,,Akarma,/labels/x/23894.gif, 7, 7
,,IT,akashic_recordings__L21351,,akashic recordings,/labels/x/28284.gif, 4, 3
,,GB,Akashic_Records__L25240,,Akashic Records,/labels/x/29326.gif, 2, 1
,,GB,Akashik_Records__L32227,,Akashik Records,/labels/x/10613.gif, 1, 1
,,MX,akbal_music__L25507,,akbal music,/labels/x/28045.gif, 2, 2
,,GB,aKitomo_Japan__L29958,,aKitomo Japan,/labels/x/15257.gif, 1, 1
,,DE,akkult__L28601,,akkult,/labels/x/5390.gif, 3, 3
,,GB,AKO__L28537,,AKO,/labels/x/20590.gif, 1, 1
,,GB,AKO_Beatz__L27722,,AKO Beatz,/labels/x/24889.gif, 9, 9
,,GB,Akoustik_Anarkhy__L15602,,Akoustik Anarkhy,/labels/x/32284.gif, 10, 4
,,GB,AKOYA_CIRCLES__L31206,,AKOYA CIRCLES,/labels/x/16326.gif, 1, 1
,,FR,AKTIVIST__L23894,,AKTIVIST,/labels/x/32627.gif, 2, 2
,,FR,AKU__L28284,,AKU,/labels/x/16430.gif, 4, 4
,,RO,AKU__L29326,,AKU,/labels/x/31850.gif, 1, 1
,,GB,AKUBA_RECORDS__L26869,,AKUBA RECORDS,/labels/x/24747.gif, 1, 1
,,IT,Akustika__L10613,,Akustika,/labels/x/28726.gif, 5, 5
,,DE,Akut_Records__L10760,,Akut Records,/labels/x/25764.gif, 1, 1
,,GB,Akute__L28045,,Akute,/labels/x/29769.gif, 2, 2
,,US,Akwaaba_Music__L13836,,Akwaaba Music,/labels/x/1186.gif, 2, 1
,,IT,Akzent_Recordings__L15257,,Akzent Recordings,/labels/x/27092.gif, 4, 4
,,DE,Al_Massiva__L5390,,Al Massiva,/labels/x/1099.gif, 65, 61
,,GB,AL-KHEMIE_RECORDS__L20590,,AL-KHEMIE RECORDS,/labels/x/31974.gif, 4, 4
,,US,AL-Tone_Edits__L24889,,AL-Tone Edits,/labels/x/28814.gif, 10, 10
,,US,Alacarte_Records__L32284,,Alacarte Records,/labels/x/32485.gif, 1, 1
,,US,Alala_Records__L16326,,Alala Records,/labels/x/787.gif, 6, 4
,,14,Alarm__L26266,,Alarm,/labels/x/16360.gif, 2, 2
,,GB,Alaska_Records__L32627,,Alaska Records,/labels/x/4932.gif, 2, 2
,,GB,Alberts_Bilke_Records__L16430,,Albert's Bilke Records,/labels/x/30705.gif, 1, 1
,,GB,Albert%E2%80%99s_Favourites__L31850,,Albert’s Favourites,/labels/x/27714.gif, 1, 1
,,GB,Albion__L24747,,Albion,/labels/x/29361.gif, 8, 8
,,GB,Albion_Collective__L28726,,Albion Collective,/labels/x/1097.gif, 2, 2
,,14,Album_Label__L25764,,Album Label,/labels/x/11429.gif, 9, 9
,,US,Albumlabel__L29769,,Albumlabel,/labels/x/711.gif, 2, 1
,,US,Alien_Abduction__L29854,,Alien Abduction,/labels/x/29854.gif, 1, 1
,,GB,ALIEN_DREAD_ACL__L27528,,ALIEN DREAD / ACL,/labels/x/28663.gif, 4, 2
,,GB,Alien_Funk_Movment__L41,,Alien Funk Movment,/labels/x/21955.gif, 8, 8
,,GB,Alien_James__L26956,,Alien James,/labels/x/25770.gif, 2, 2
,,GB,Alien_Jams__L28663,,Alien Jams,/labels/x/29633.gif, 3, 3
,,DE,Alien_Rain__L21955,,Alien Rain,/labels/x/31329.gif, 6, 6
,,14,Alien_Transistor__L25770,,Alien Transistor,/labels/x/31485.gif, 15, 14
,,DE,Alien_Transistor__L29633,,Alien Transistor,/labels/x/32067.gif, 2, 2
,,DE,Alien_Transistor__L31329,,Alien Transistor,/labels/x/21044.gif, 1, 1
,,DE,Alien_Transistor_JP__L31485,,Alien Transistor JP,/labels/x/31933.gif, 2, 2
,,GB,Aliens__L20806,,Aliens,/labels/x/15159.gif, 2, 2
,,DE,Alienus__L32067,,Alienus,/labels/x/25204.gif, 1, 1
,,BE,ALIGATOR__L21044,,ALIGATOR,/labels/x/21193.gif, 1, 1
,,GB,Alignment_Records__L21254,,Alignment Records,/labels/x/12862.gif, 15, 15
,,ES,Alimbar__L3863,,Alimbar,/labels/x/16743.gif, 2, 2
,,DE,Aline_Brooklyn__L31933,,Aline Brooklyn,/labels/x/23952.gif, 1, 1
,,GB,Alive_Records__L15159,,Alive Records,/labels/x/21009.gif, 15, 12
,,GB,ALIVE_RECORDS__L25204,,ALIVE RECORDS,/labels/x/32852.gif, 16, 15
,,CH,Alix_Vesper__L26634,,Alix Vesper,/labels/x/32156.gif, 1, 1
,,GB,All_Around_the_World__L3854,,All Around the World,/labels/x/12697.gif, 160, 156
,,NL,ALL_BONE__L24843,,ALL BONE,/labels/x/15475.gif, 2, 2
,,GB,All_Caps_Records__L21193,,All Caps Records,/labels/x/20367.gif, 9, 9
,,GB,All_City__L5672,,All City,/labels/x/32215.gif, 9, 9
,,GB,All_City_Dublin__L16743,,All City Dublin,/labels/x/31735.gif, 47, 43
,,NL,all_city_dublin__L23952,,all city dublin,/labels/x/4721.gif, 14, 10
,,NL,ALL_CITY_DUBLIN__L29813,,ALL CITY DUBLIN,/labels/x/32536.gif, 1, 1
,,US,All_City_Recordings__L16288,,All City Recordings,/labels/x/12849.gif, 1, 1
,,GB,All_Clubbed_Up__L14938,,All Clubbed Up,/labels/x/31466.gif, 5, 5
,,GB,All_Day_I_Dream__L21009,,All Day I Dream,/labels/x/30578.gif, 21, 21
,,GB,All_Eye_Publishing__L32852,,All Eye Publishing,/labels/x/30753.gif, 1, 1
,,GB,ALL_GONE_WRONG_RECORDS__L32156,,ALL GONE WRONG RECORDS,/labels/x/11756.gif, 1, 1
,,US,All_Hands_Electric__L16761,,All Hands Electric,/labels/x/31376.gif, 2, 2
,,US,All_i_Do_Records__L12376,,All i Do Records,/labels/x/28716.gif, 1, 1
,,DE,All_In_Records__L12697,,All In Records,/labels/x/29046.gif, 3, 3
,,GB,All_In_Your_Mind__L26253,,All In Your Mind,/labels/x/28292.gif, 1, 1
,,HU,All_Inn__L15475,,All Inn,/labels/x/14753.gif, 31, 31
,,GB,All_Inn_Black__L20367,,All Inn Black,/labels/x/16732.gif, 23, 23
,,DE,All_is_one_Records__L13981,,All is one Records,/labels/x/28410.gif, 1, 1
,,US,ALL_JACKS__L21333,,ALL JACKS,/labels/x/30179.gif, 4, 4
,,GB,All_My_Thoughts__L32215,,All My Thoughts,/labels/x/30887.gif, 2, 2
,,GB,All_Naked_Records__L31735,,All Naked Records,/labels/x/734.gif, 1, 1
,,GB,Alone_Together__L28926,,Alone Together,/labels/x/28926.gif, 5, 3
,,FR,Alors_Alors__L32890,,Alors Alors,/labels/x/32890.gif, 1, 1
,,DE,Alpaca__L12761,,Alpaca,/labels/x/12761.gif, 7, 7
,,DE,Alpahbet_City__L201,,Alpahbet City,/labels/x/201.gif, 33, 32
,,DE,Alpahbet_City_Bass__L4921,,Alpahbet City Bass,/labels/x/13128.gif, 1, 1
,,DE,Alpha__L4017,,Alpha,/labels/x/23854.gif, 2, 2
,,DE,Alpha_%2B__L601,,Alpha +,/labels/x/20272.gif, 51, 51
,,US,Alpha_2__L13128,,Alpha 2,/labels/x/13647.gif, 12, 12
,,DE,Alpha_Cutauri__L23854,,Alpha Cutauri,/labels/x/14959.gif, 6, 6
,,BE,Alpha_Omega__L5348,,Alpha Omega,/labels/x/21802.gif, 3, 3
,,US,ALPHA_OMEGA__L12900,,ALPHA OMEGA,/labels/x/25921.gif, 23, 23
,,NL,alpha_pup__L20272,,alpha pup,/labels/x/24918.gif, 10, 9
,,GB,Alpha_Recordings__L13647,,Alpha Recordings,/labels/x/5251.gif, 7, 7
,,GB,Alpha_Records__L14959,,Alpha Records,/labels/x/31421.gif, 7, 7
,,ES,Alpha_Signal_Records__L21983,,Alpha Signal Records,/labels/x/2118.gif, 2, 2
,,US,ALPHABET_MUSIC__L10988,,ALPHABET MUSIC,/labels/x/28587.gif, 3, 3
,,GB,Alphabet_Set__L13398,,Alphabet Set,/labels/x/24572.gif, 8, 8
,,DE,Alphacut__L21802,,Alphacut,/labels/x/5668.gif, 12, 12
,,DE,Alphacut__L25921,,Alphacut,/labels/x/29945.gif, 10, 10
,,DE,Alphacute__L24918,,Alphacute,/labels/x/30363.gif, 5, 5
,,US,Alphahouse__L5251,,Alphahouse,/labels/x/13020.gif, 35, 35
,,US,ALS_Records__L31421,,ALS Records,/labels/x/20166.gif, 1, 1
,,NL,Alserground_Resistance__L11650,,Alserground Resistance,/labels/x/28429.gif, 1, 1
,,GB,Also_Ran__L2118,,Also Ran,/labels/x/735.gif, 4, 4
,,US,ALSTON__L27404,,ALSTON,/labels/x/26037.gif, 5, 5
,,GB,Altar__L28587,,Altar,/labels/x/25667.gif, 2, 2
,,GB,Alte_Records__L13301,,Alte Records,/labels/x/28035.gif, 35, 35
,,ES,Altemusic__L11060,,Altemusic,/labels/x/1108.gif, 1, 1
,,GB,Alter__L24572,,Alter,/labels/x/31371.gif, 18, 17
,,GB,Alter_Ego__L5668,,Alter Ego,/labels/x/26407.gif, 15, 15
,,DE,Alter_Ego_Recordings__L29945,,Alter Ego Recordings,/labels/x/31757.gif, 3, 3
,,GB,ALTERCAT_RECORDS__L30363,,ALTERCAT RECORDS,/labels/x/30715.gif, 3, 3
,,US,Altered_Moods__L13020,,Altered Moods,/labels/x/29951.gif, 5, 5
,,GB,Altered_Moods__L20166,,Altered Moods,/labels/x/23523.gif, 11, 11
,,DE,ALTERED_SOUL_EXPERIMENT__L28429,,ALTERED SOUL EXPERIMENT,/labels/x/20117.gif, 1, 0
,,GB,Altered_Vibes__L4340,,Altered Vibes,/labels/x/24589.gif, 10, 10
,,FR,Altern_Hate__L15648,,Altern Hate,/labels/x/28969.gif, 6, 6
,,US,Alternate_Take__L11713,,Alternate Take,/labels/x/16372.gif, 1, 1
,,GB,Alternative_Route__L735,,Alternative Route,/labels/x/28012.gif, 35, 35
,,GB,Alternative_Tentacles__L26037,,Alternative Tentacles,/labels/x/24523.gif, 14, 13
,,14,Altin_Village_Mine__L25667,,Altin Village & Mine,/labels/x/29445.gif, 12, 11
,,US,Altiorem__L28035,,Altiorem,/labels/x/16706.gif, 3, 3
,,NL,Altitude__L1108,,Altitude,/labels/x/20575.gif, 22, 22
,,NL,Altitude_Blue__L3793,,Altitude Blue,/labels/x/32582.gif, 3, 3
,,GB,Altre__L31371,,Altre,/labels/x/25681.gif, 1, 1
,,US,Altzmusica__L26407,,Altzmusica,/labels/x/25680.gif, 4, 4
,,GB,ALWAN__L26834,,ALWAN,/labels/x/579.gif, 1, 1
,,GB,Always_Human_Tapes__L31757,,Always Human Tapes,/labels/x/28861.gif, 2, 2
,,NL,AM__L30715,,AM,/labels/x/13199.gif, 2, 2
,,BE,AM_-_AM01__L29951,,AM - AM01,/labels/x/4228.gif, 1, 1
,,GB,AM_Products__L23523,,AM Products,/labels/x/29235.gif, 2, 2
,,DE,Ama_Records__L20117,,Ama Records,/labels/x/29025.gif, 18, 18
,,GB,Amadeus__L24589,,Amadeus,/labels/x/23433.gif, 7, 7
,,US,AMEN_BROTHER_DISCO_BAND__L26399,,AMEN BROTHER DISCO BAND,/labels/x/25261.gif, 1, 1
,,GB,Amen_Brothers__L27149,,Amen Brothers,/labels/x/30912.gif, 1, 1
,,FR,Amen4Tekno__L25261,,Amen4Tekno,/labels/x/32283.gif, 5, 5
,,GB,Amenizer__L30912,,Amenizer,/labels/x/29372.gif, 2, 2
,,US,Amenta__L32283,,Amenta,/labels/x/5024.gif, 1, 1
,,CH,amenthia_recordings__L29372,,amenthia recordings,/labels/x/15320.gif, 3, 3
,,US,Amenti_Music__L5024,,Amenti Music,/labels/x/23808.gif, 41, 41
,,GB,American_Dust__L29497,,American Dust,/labels/x/23089.gif, 1, 1
,,US,AMERICAN_KING_MUSIC__L12251,,AMERICAN KING MUSIC,/labels/x/32632.gif, 1, 1
,,GB,American_Laundromat__L27550,,American Laundromat,/labels/x/3243.gif, 1, 0
,,GB,American_Patchwork__L27792,,American Patchwork,/labels/x/12169.gif, 3, 0
,,US,American_Standard_Recordings__L15320,,American Standard Recordings,/labels/x/5293.gif, 7, 7
,,IT,AMETI_RECORDINGS__L23808,,AMETI RECORDINGS,/labels/x/29385.gif, 1, 1
,,DE,Ametist_Records__L23089,,Ametist Records,/labels/x/29192.gif, 4, 4
,,GB,AMF__L32632,,AMF,/labels/x/28967.gif, 2, 1
,,NL,Amfibia__L15614,,Amfibia,/labels/x/25678.gif, 11, 11
,,US,Amfibius__L3243,,Amfibius,/labels/x/28185.gif, 13, 13
,,NL,Amigos_Recordings__L12169,,Amigos Recordings,/labels/x/30899.gif, 10, 10
,,US,Ammo__L5293,,Ammo,/labels/x/24315.gif, 11, 11
,,DE,Ammo84_Recordings__L29385,,Ammo84 Recordings,/labels/x/12112.gif, 2, 2
,,NL,Ammunition_Recordings__L20859,,Ammunition Recordings,/labels/x/30041.gif, 1, 1
,,DE,Amok_Tapes_Berlin__L29192,,Amok Tapes Berlin,/labels/x/26295.gif, 6, 0
,,GB,Amon__L28967,,Amon,/labels/x/27784.gif, 1, 1
,,DE,Among_Records__L25678,,Among Records,/labels/x/24631.gif, 1, 1
,,NL,Amontillado_Music__L6451,,Amontillado Music,/labels/x/20735.gif, 3, 3
,,US,Amore__L4958,,Amore,/labels/x/4530.gif, 2, 2
,,US,Amore_Records__L6515,,Amore Records,/labels/x/27758.gif, 2, 2
,,GB,AMORPHOUS__L15836,,AMORPHOUS,/labels/x/28852.gif, 1, 1
,,NL,Amotik__L28185,,Amotik,/labels/x/30554.gif, 7, 7
,,FR,Amour__L21037,,Amour,/labels/x/28430.gif, 3, 3
,,DE,Amour_x_Psych%C3%A9__L30899,,Amour x Psyché,/labels/x/28630.gif, 1, 1
,,NL,Amp-Art__L16683,,Amp-Art,/labels/x/29925.gif, 3, 3
,,NL,Ampere_Ohm__L24716,,Ampere & Ohm,/labels/x/27487.gif, 2, 2
,,RO,Amphia__L24315,,Amphia,/labels/x/27650.gif, 12, 12
,,US,AMPLE_SOUL__L31586,,AMPLE SOUL,/labels/x/5350.gif, 1, 1
,,NL,Amplified_Orchestra__L12112,,Amplified Orchestra,/labels/x/26127.gif, 13, 13
,,GB,Amplify_Records__L30041,,Amplify Records,/labels/x/28121.gif, 2, 2
,,GB,AMQ_RECORDS__L14037,,AMQ RECORDS,/labels/x/16752.gif, 2, 2
,,GB,AMS__L26295,,AMS,/labels/x/31495.gif, 25, 25
,,GB,Amsafe__L27784,,Amsafe,/labels/x/28458.gif, 3, 3
,,DE,Amselcom__L24631,,Amselcom,/labels/x/30692.gif, 7, 7
,,NL,Amulett__L26071,,Amulett,/labels/x/12883.gif, 3, 3
,,DE,Amuse_Gueule__L20735,,Amuse Gueule,/labels/x/113.gif, 8, 8
,,GB,Amused__L4530,,Amused,/labels/x/28782.gif, 24, 24
,,GB,Amusiana__L27758,,Amusiana,/labels/x/20296.gif, 1, 0
,,GB,Amy__L28852,,Amy,/labels/x/29407.gif, 1, 1
,,GB,Amy_Becker__L30554,,Amy Becker,/labels/x/27259.gif, 1, 1
,,US,Amy_Winehouse__L31876,,Amy Winehouse,/labels/x/28834.gif, 2, 2
,,GB,AMYL_ACETATES__L28430,,AMYL ACETATES,/labels/x/31032.gif, 2, 2
,,DE,An_Der_Grenze__L28630,,An Der Grenze,/labels/x/26879.gif, 1, 1
,,FR,An_Der_Grenze__L29925,,An Der Grenze,/labels/x/21867.gif, 3, 3
,,14,An_Out_Recordings__L27487,,An Out Recordings,/labels/x/28935.gif, 1, 1
,,IT,AnArt__L27650,,An.Art,/labels/x/26420.gif, 4, 4
,,BE,Anaconda__L5350,,Anaconda,/labels/x/2273.gif, 8, 8
,,NL,Anagram__L26127,,Anagram,/labels/x/10281.gif, 9, 9
,,GB,ANAKRONIK__L28121,,ANAKRONIK,/labels/x/23300.gif, 4, 4
,,FR,Analog__L10405,,Analog,/labels/x/26773.gif, 3, 3
,,DE,Analog_Africa__L16752,,Analog Africa,/labels/x/29704.gif, 40, 27
,,IT,ANB__L32839,,ANB,/labels/x/27732.gif, 1, 1
,,IT,Anbu_Music__L27732,,Anbu Music,/labels/x/28156.gif, 4, 4
,,DE,Ancient_Future_Now__L28156,,Ancient Future Now,/labels/x/12125.gif, 3, 3
,,DE,Ancient_Methods__L12125,,Ancient Methods,/labels/x/28340.gif, 9, 9
,,GB,Ancient_Monarchy__L28340,,Ancient Monarchy,/labels/x/29204.gif, 5, 5
,,FR,Ancient_Robot__L29204,,Ancient Robot,/labels/x/12318.gif, 1, 1
,,GB,And__L5693,,And,/labels/x/592.gif, 2, 2
,,GB,AnD__L23571,,AnD,/labels/x/15695.gif, 2, 2
,,GB,Ander-Traxx__L21891,,Ander-Traxx,/labels/x/20625.gif, 2, 2
,,DE,Andes_Music__L12318,,Andes Music,/labels/x/30382.gif, 8, 8
,,GB,Andnotor__L10673,,Andnotor,/labels/x/28792.gif, 2, 2
,,DE,Andorfine__L592,,Andorfine,/labels/x/23956.gif, 87, 87
,,GB,Andro__L6419,,Andro,/labels/x/30262.gif, 1, 1
,,DE,Android_Muziq__L15695,,Android Muziq,/labels/x/32843.gif, 14, 14
,,GB,Androids_Recordings__L11111,,Androids Recordings,/labels/x/26644.gif, 2, 2
,,DE,AndThen__L20625,,AndThen,/labels/x/4573.gif, 1, 1
,,IT,Anekoic_Records__L30382,,Anekoic Records,/labels/x/25155.gif, 3, 3
