available,artist,price,label,tracks,link,release,front_cover,catalog_num
Out Of Stock,"Roboknob,Dexydi EP",£7.91 (£9.49 inc vat),Macro,A. Dexydi / Spellbind / Liulka ,https://www.redeyerecords.co.uk/vinyl/82634-macrom53-roboknob-dexydi-ep,"Roboknob,Dexydi EP",https://www.redeyerecords.co.uk/imagery/116969-2.jpg,MACROM53
Out Of Stock,"Schilling,Hella",£15.59 (£18.71 inc vat),Apparel Tronic,"Here, Now / Black Lighter / Anarcoide / Snoo...",https://www.redeyerecords.co.uk/vinyl/82621-apltronic001-schilling-hella,"Schilling,Hella",https://www.redeyerecords.co.uk/imagery/116957-2.jpg,APLTRONIC001
Out Of Stock,Second Woman,£14.50 (£17.40 inc vat),Spectrum Spools,/ / // / /// / //// / ////\ / ////\\ / ////\...,https://www.redeyerecords.co.uk/vinyl/82609-sp043-second-woman,Second Woman,https://www.redeyerecords.co.uk/imagery/116946-2.jpg,SP043
Add To Basket,"Shokh,The Man",£6.66 (£7.99 inc vat),Omnidisc,1 Vernication Seven / 2 The Man / 3 Farrowta...,https://www.redeyerecords.co.uk/vinyl/81546-omd012-shokh-the-man,"Shokh,The Man",https://www.redeyerecords.co.uk/imagery/116115-2.jpg,OMD012
Add To Basket,"Timothy J. Fairplay,Where Is The Champ...",£15.70 (£18.84 inc vat),Charlois,01 Night Strike On Fish Island / 02 Rz Runne...,https://www.redeyerecords.co.uk/vinyl/81544-char-lp01-timothy-j--fairplay-where-is-the-champion?-2-x-lp,"Timothy J. Fairplay,Where Is The Champ...",https://www.redeyerecords.co.uk/imagery/116113-2.jpg,CHAR-LP01
Out Of Stock,"Todd Terje,Jungelknugen (Incl. Four Te...",£7.49 (£8.99 inc vat),Olsen Records,A Todd Terje - Jungelknugen (Four Tet Remix)...,https://www.redeyerecords.co.uk/vinyl/81503-ols017-todd-terje-jungelknugen-incl--four-tet-and-prins-thomas-rmxs,"Todd Terje,Jungelknugen (Incl. Four Te...",https://www.redeyerecords.co.uk/imagery/116089-2.jpg,OLS017
Add To Basket,"Voiceless Y,Va",£10.00 (£12.00 inc vat),Analogical Force,1 Daed - Pulse Lunar / 2 Rolando Simmons - S...,https://www.redeyerecords.co.uk/vinyl/81543-af005y-voiceless-y-va,"Voiceless Y,Va",https://www.redeyerecords.co.uk/imagery/116112-2.jpg,AF005Y
Add To Basket,Yyy – Yyy?323,£8.75 (£10.50 inc vat),Yyy Series,"Tool A / Tool B : Yyy Series,  ",https://www.redeyerecords.co.uk/vinyl/80466-yyy323-yyy-–-yyy?323,Yyy – Yyy?323,https://www.redeyerecords.co.uk/imagery/115318-2.jpg,YYY323
Add To Basket,"Andy Mac,Diving Bird 1",£7.49 (£8.99 inc vat),Idle Hands,Longships / Horse Fly Dub / 10 ,https://www.redeyerecords.co.uk/vinyl/81115-idle041-andy-mac-diving-bird-1,"Andy Mac,Diving Bird 1",https://www.redeyerecords.co.uk/imagery/27880-2.jpg,IDLE041
Add To Basket,"Boxwork,Dive Left",£17.40 (£20.88 inc vat),Shades Records,Automatic / Portland Push / Honest Loose / L...,https://www.redeyerecords.co.uk/vinyl/81785-shades016-boxwork-dive-left,"Boxwork,Dive Left",https://www.redeyerecords.co.uk/imagery/116317-2.jpg,SHADES016
Add To Basket,"Butterfred,EP 1",£7.08 (£8.50 inc vat),Butterfred Productions,A1.spread The Butter / A2.dark Butter / B1.l...,https://www.redeyerecords.co.uk/vinyl/81578-butterfredproductions001-butterfred-ep1,"Butterfred,EP 1",https://www.redeyerecords.co.uk/imagery/27900-2.jpg,BUTTERFREDPRODUCTIONS001
Add To Basket,"DJ Groov,It's Still Me",£8.33 (£10.00 inc vat),1ø Pills Mate,Back To / Human / Jams From Space Haus / Ski...,https://www.redeyerecords.co.uk/vinyl/82490-1øpills006-dj-groov-it's-still-me,"DJ Groov,It's Still Me",https://www.redeyerecords.co.uk/imagery/116853-2.jpg,1ØPILLS006
Out Of Stock,"DJ Heure,Outsider Resource",£8.33 (£10.00 inc vat),All My Thoughts,Outsider Resource / Some Time Still / Pensiv...,https://www.redeyerecords.co.uk/vinyl/81625-amt001-dj-heure-outsider-resource,"DJ Heure,Outsider Resource",https://www.redeyerecords.co.uk/imagery/27902-2.jpg,AMT001
Add To Basket,"Elko B.,I Bambini Di Basilisco",£15.25 (£18.30 inc vat),Ekster,Une Fille Dansante / Krokodil / Afrikakat / ...,https://www.redeyerecords.co.uk/vinyl/80913-ekster-013-elko-b--i-bambini-di-basilisco,"Elko B.,I Bambini Di Basilisco",https://www.redeyerecords.co.uk/imagery/115644-2.jpg,EKSTER 013
Add To Basket,"Grebenstein,Gloss",£8.33 (£10.00 inc vat),Horo,Gloss / Self / Self (Version) / Loss   ,https://www.redeyerecords.co.uk/vinyl/82042-horoex3-grebenstein-gloss,"Grebenstein,Gloss",https://www.redeyerecords.co.uk/imagery/116516-2.jpg,HOROEX3
Add To Basket,"Härdstedt,Um016",£8.33 (£10.00 inc vat),Under Molnet,Rörelse / Psyke / Oreda / Kuf - Pärs (Härdst...,https://www.redeyerecords.co.uk/vinyl/82035-um16-härdstedt-um016,"Härdstedt,Um016",https://www.redeyerecords.co.uk/imagery/116509-2.jpg,UM16
Add To Basket,Minimal Afrika- Disco Kings,£7.91 (£9.49 inc vat),Un.t.o.,Sundown / Ebony / Heat Sequence / Disco King...,https://www.redeyerecords.co.uk/vinyl/81611-unto05-minimal-afrika--disco-kings,Minimal Afrika- Disco Kings,https://www.redeyerecords.co.uk/imagery/116175-2.jpg,UNTO05
Out Of Stock,"Nochexxx,Planet Bangs",£10.88 (£13.06 inc vat),Alien Jams,Lewisham / Vision Feet / Metawitch / Stick S...,https://www.redeyerecords.co.uk/vinyl/81887-aj006-nochexxx-planet-bangs,"Nochexxx,Planet Bangs",https://www.redeyerecords.co.uk/imagery/116391-2.jpg,AJ006
Add To Basket,"Paris Brightledge & Marlon Hoffstadt,F...",£8.33 (£10.00 inc vat),Hot Haus Recs,Paris Brightledge & Marlon Hoffstadt - Forgi...,https://www.redeyerecords.co.uk/vinyl/81907-hotshit031-paris-brightledge-and-marlon-hoffstadt-forgive-you,"Paris Brightledge & Marlon Hoffstadt,F...",https://www.redeyerecords.co.uk/imagery/116402-2.jpg,HOTSHIT031
Add To Basket,"Relic Radiation,Loss Of Logic",£7.91 (£9.49 inc vat),Attic Music,Relic Radiation - Loss Of Logic / Relic Radi...,https://www.redeyerecords.co.uk/vinyl/81606-attic013-relic-radiation-loss-of-logic,"Relic Radiation,Loss Of Logic",https://www.redeyerecords.co.uk/imagery/116170-2.jpg,ATTIC013
Add To Basket,"Sagas,Va",£7.08 (£8.50 inc vat),Nordanvind Records,Skymn - Memory / Nobody Home - Speglar / Fjä...,https://www.redeyerecords.co.uk/vinyl/82399-nord01-sagas-va,"Sagas,Va",https://www.redeyerecords.co.uk/imagery/116789-2.jpg,NORD01
Add To Basket,"Strange Culture,Sublimed EP",£7.91 (£9.49 inc vat),"Invisible, Inc.",Apples In The Airlock / Violet Ocean / Garde...,https://www.redeyerecords.co.uk/vinyl/81203-invinc11-strange-culture-sublimed-ep,"Strange Culture,Sublimed EP",https://www.redeyerecords.co.uk/imagery/115856-2.jpg,INVINC11
Add To Basket,"Verraco,Resistir",£8.33 (£10.00 inc vat),Insurgentes,Resistir / Daniela / Combate / Mestizofuturi...,https://www.redeyerecords.co.uk/vinyl/81790-ins000-verraco-resistir,"Verraco,Resistir",https://www.redeyerecords.co.uk/imagery/116322-2.jpg,INS000
Add To Basket,"Viers,Leaving",£7.49 (£8.99 inc vat),Hokkaido Dance Club,A / Aa / B ,https://www.redeyerecords.co.uk/vinyl/82550-hdc004-viers-leaving,"Viers,Leaving",https://www.redeyerecords.co.uk/imagery/116908-2.jpg,HDC004
Add To Basket,"Youngg P,Carpathian Rave",£8.33 (£10.00 inc vat),Private Persons,A1 / A2 / B1 / B2 ,https://www.redeyerecords.co.uk/vinyl/81383-privatepersons002-youngg-p-carpathian-rave,"Youngg P,Carpathian Rave",https://www.redeyerecords.co.uk/imagery/115993-2.jpg,PRIVATEPERSONS002
Add To Basket,"Affie Yussuf,Spectral Traxx EP",£7.91 (£9.49 inc vat),Chiwax,Spirit Acid ’87 / Spooky D / Spectral 3o3 / ...,https://www.redeyerecords.co.uk/vinyl/80397-chiwax015-affie-yussuf-spectral-traxx-ep,"Affie Yussuf,Spectral Traxx EP",https://www.redeyerecords.co.uk/imagery/115269-2.jpg,CHIWAX015
Add To Basket,"Alex Cortex,Untitled",£13.78 (£16.54 inc vat),Blundar,Track 1 / Track 2 / Side 2 / Track 3 / Track...,https://www.redeyerecords.co.uk/vinyl/82529-blundar-2-alex-cortex-untitled,"Alex Cortex,Untitled",https://www.redeyerecords.co.uk/imagery/116889-2.jpg,BLUNDAR 2
Add To Basket,Alexis Cabrera,£7.91 (£9.49 inc vat),Point Of View,Bike Seat / By Chance  ,https://www.redeyerecords.co.uk/vinyl/80623-point003-alexis-cabrera,Alexis Cabrera,https://www.redeyerecords.co.uk/imagery/115428-2.jpg,point003
Add To Basket,"Arkityp,M25 EP",£7.91 (£9.49 inc vat),Arkityp,10 Point / Kool 946 / Xr3i    ,https://www.redeyerecords.co.uk/vinyl/80304-aktp001-arkityp-m25-ep,"Arkityp,M25 EP",https://www.redeyerecords.co.uk/imagery/115197-2.jpg,AKTP001
Add To Basket,Expressway Yo-Yo Dieting,£12.69 (£15.23 inc vat),Type,Blank Ink / Prince Severance / Deserver / Gl...,https://www.redeyerecords.co.uk/vinyl/82548-type131-expressway-yo-yo-dieting,Expressway Yo-Yo Dieting,https://www.redeyerecords.co.uk/imagery/116906-2.jpg,Type131
Add To Basket,"Gerard Herman,Die Paste, Die Wrong",£12.33 (£14.80 inc vat),Entr’acte,Heatsink Mustang / Jerry-Built Bestselling /...,https://www.redeyerecords.co.uk/vinyl/82551-e208-gerard-herman-die-paste--die-wrong,"Gerard Herman,Die Paste, Die Wrong",https://www.redeyerecords.co.uk/imagery/116909-2.jpg,E208
Add To Basket,Giuliano Lomonte -La Musique EP,£7.49 (£8.99 inc vat),Point Of View,A / B ,https://www.redeyerecords.co.uk/vinyl/82519-point004-giuliano-lomonte--la-musique-ep,Giuliano Lomonte -La Musique EP,https://www.redeyerecords.co.uk/imagery/116879-2.jpg,point004
Add To Basket,"Gonzo Mdf,Sacrificio",£7.91 (£9.49 inc vat),Counterweight,Continue / 11540 / Made In Byern / Sacrifici...,https://www.redeyerecords.co.uk/vinyl/80836-cwt001-gonzo-mdf-sacrificio,"Gonzo Mdf,Sacrificio",https://www.redeyerecords.co.uk/imagery/115595-2.jpg,CWT001
Add To Basket,"Hosini,Lucid Dreams (Ghiz Retouch)",£7.49 (£8.99 inc vat),Shanti Moscow Radio,A ,https://www.redeyerecords.co.uk/vinyl/82527-smr06-hosini-lucid-dreams-ghiz-retouch,"Hosini,Lucid Dreams (Ghiz Retouch)",https://www.redeyerecords.co.uk/imagery/116887-2.jpg,SMR06
Add To Basket,"Joint Custody EP ,Va",£6.66 (£7.99 inc vat),Cuttin' Headz,The Martinez Brothers & Martin Buttrich - No...,https://www.redeyerecords.co.uk/vinyl/81342-ch010-joint-custody-ep-va,"Joint Custody EP ,Va",https://www.redeyerecords.co.uk/imagery/115957-2.jpg,CH010
Add To Basket,"Kirk Degiorgio,Beholden",£7.08 (£8.50 inc vat),Ferox,I Have Seen Them In A Dream / Blind To Revel...,https://www.redeyerecords.co.uk/vinyl/82533-fer-309-kirk-degiorgio-beholden,"Kirk Degiorgio,Beholden",https://www.redeyerecords.co.uk/imagery/116892-2.jpg,FER 309
Add To Basket,"Lidell Townsell,Get The Hole",£6.66 (£7.99 inc vat),Trax,Lidell Townsell - Get The Hole / Lidell Town...,https://www.redeyerecords.co.uk/vinyl/81697-tx158-lidell-townsell-get-the-hole,"Lidell Townsell,Get The Hole",https://www.redeyerecords.co.uk/imagery/116242-2.jpg,TX158
Add To Basket,"Marc Philipp, Esoterci Workshop And Chri...",£7.49 (£8.99 inc vat),87 Records,Of2da EP   ,https://www.redeyerecords.co.uk/vinyl/78127-87008-marc-philipp--esoterci-workshop-and-chris-geschwindner,"Marc Philipp, Esoterci Workshop And Chri...",https://www.redeyerecords.co.uk/imagery/113619-2.jpg,87008
Add To Basket,Mixhell & Joe Goddard,£6.66 (£7.99 inc vat),Delayed Records,Crocodile Boots - Soulwax Remix / Crocodile ...,https://www.redeyerecords.co.uk/vinyl/81330-delayed002-mixhell-and-joe-goddard,Mixhell & Joe Goddard,https://www.redeyerecords.co.uk/imagery/115946-2.jpg,DELAYED002
Add To Basket,"Nathan Barato,Freak Beater",£6.66 (£7.99 inc vat),Hot Creations,Nathan Barato - Stomp Change / Nathan Barato...,https://www.redeyerecords.co.uk/vinyl/81351-hotc088-nathan-barato-freak-beater,"Nathan Barato,Freak Beater",https://www.redeyerecords.co.uk/imagery/115964-2.jpg,HOTC088
Add To Basket,"Par Grindvik,Sole Survivor",£7.49 (£8.99 inc vat),Weekend Circuit,Breath / Detached / Hail Fellow Well Met / S...,https://www.redeyerecords.co.uk/vinyl/82571-wcr016-par-grindvik-sole-survivor,"Par Grindvik,Sole Survivor",https://www.redeyerecords.co.uk/imagery/116928-2.jpg,WCR016
Add To Basket,"Shaun Reeves & Tuccillo,Origin 99 EP",£7.49 (£8.99 inc vat),Visionquest,Origin 99 / One Two Five / Prowler / Blood M...,https://www.redeyerecords.co.uk/vinyl/82559-vq063-shaun-reeves-and-tuccillo-origin-99-ep,"Shaun Reeves & Tuccillo,Origin 99 EP",https://www.redeyerecords.co.uk/imagery/116916-2.jpg,VQ063
Add To Basket,"Sooney,Back To The Music (Inc. Route 9...",£6.66 (£7.99 inc vat),Hot Creations,Sooney - Back To The Music / Sooney - Back T...,https://www.redeyerecords.co.uk/vinyl/82568-hotc090-sooney-back-to-the-music-inc--route-94-remix,"Sooney,Back To The Music (Inc. Route 9...",https://www.redeyerecords.co.uk/imagery/116925-2.jpg,HOTC090
Out Of Stock,"Swim,Be There (Feat Halllo Halo & Ghos...",£7.49 (£8.99 inc vat),Hmwl,Be There / Be There (Halllo Halo Remix) / Be...,https://www.redeyerecords.co.uk/vinyl/82535-hmwl-010-swim-be-there-feat-halllo-halo-and-ghost-immanuel-mixes,"Swim,Be There (Feat Halllo Halo & Ghos...",https://www.redeyerecords.co.uk/imagery/116894-2.jpg,HMWL 010
Add To Basket,"Tommy Vicari Jnr,Always Be Here",£7.91 (£9.49 inc vat),Hyperspace Records,Always Be Here / Rudow / Ramshackles / Unout...,https://www.redeyerecords.co.uk/vinyl/82543-hsr002-tommy-vicari-jnr-always-be-here,"Tommy Vicari Jnr,Always Be Here",https://www.redeyerecords.co.uk/imagery/116902-2.jpg,HSR002
Add To Basket,"Visible Cloaks,Reassemblage",£19.56 (£23.47 inc vat),Rvng Intl.," : Rvng Intl.,  ",https://www.redeyerecords.co.uk/vinyl/82518-rvngnl-37-visible-cloaks-reassemblage,"Visible Cloaks,Reassemblage",https://www.redeyerecords.co.uk/imagery/116878-2.jpg,RVNGNL-37
Add To Basket,Batu – Murmur EP,£7.49 (£8.99 inc vat),Timedance,Murmur / Groundwork / Whisper  ,https://www.redeyerecords.co.uk/vinyl/81155-timedance008-batu-–-murmur-ep,Batu – Murmur EP,https://www.redeyerecords.co.uk/imagery/115815-2.jpg,TIMEDANCE008
Add To Basket,"Cluster 96,Va",£8.75 (£10.50 inc vat),Cluster Records,Co-Ax & Tiago Santos - Energized Techno / Ja...,https://www.redeyerecords.co.uk/vinyl/82498-cluster096-cluster-96-va,"Cluster 96,Va",https://www.redeyerecords.co.uk/imagery/116860-2.jpg,CLUSTER096
Add To Basket,"Dogpatrol,Ropr003",£6.66 (£7.99 inc vat),Rotten Periodicity,L’s Keyboard / Luv N Drugs / Let Me Eat This...,https://www.redeyerecords.co.uk/vinyl/81620-ropr003-dogpatrol-ropr003,"Dogpatrol,Ropr003",https://www.redeyerecords.co.uk/imagery/116184-2.jpg,ROPR003
Add To Basket,"Electro Compiled By Joey Negro,Va (2 X...",£19.58 (£23.50 inc vat),Z Records,Hashim – Al Naafiysh (The Soul) / Aleem – Re...,https://www.redeyerecords.co.uk/vinyl/81590-zeddlp40-electro-compiled-by-joey-negro-va-2-x-lp,"Electro Compiled By Joey Negro,Va (2 X...",https://www.redeyerecords.co.uk/imagery/116156-2.jpg,ZEDDLP40
Add To Basket,"Nx1,Nx1_09",£7.91 (£9.49 inc vat),Nx1 Records,A1: 025 / A2: 026 / B1: 027,https://www.redeyerecords.co.uk/vinyl/80783-nx109-nx1-nx1_09,"Nx1,Nx1_09",https://www.redeyerecords.co.uk/imagery/115554-2.jpg,NX109
Add To Basket,"Oni-Ki,(One Per Person)",£7.49 (£8.99 inc vat),Garage Hermétique,"Multipolar / Golden Age Pheasant / Darkness,...",https://www.redeyerecords.co.uk/vinyl/81455-gh02-oni-ki-one-per-person,"Oni-Ki,(One Per Person)",https://www.redeyerecords.co.uk/imagery/116044-2.jpg,GH02
Out Of Stock,Tolga Fidan,£8.33 (£10.00 inc vat),Tfr,Gertu / Zunbs346 / Hoofe / Grand ,https://www.redeyerecords.co.uk/vinyl/81130-tfr002-tolga-fidan,Tolga Fidan,https://www.redeyerecords.co.uk/imagery/115803-2.jpg,TFR002
Add To Basket,7og – 7og.1,£7.91 (£9.49 inc vat),7og,A1 #1 / B1 #1 (Bass Tool) / B2 #1 (Voice Too...,https://www.redeyerecords.co.uk/vinyl/80626-7og-1-7og-–-7og-1,7og – 7og.1,https://www.redeyerecords.co.uk/imagery/115431-2.jpg,7OG.1
Add To Basket,"Ana Poiesis,Inferior Exterior",£8.75 (£10.50 inc vat),Motion Sequence,A Inferior Interior / B1 Eerier Exterior / B...,https://www.redeyerecords.co.uk/vinyl/80627-ms0-2-ana-poiesis-inferior-exterior,"Ana Poiesis,Inferior Exterior",https://www.redeyerecords.co.uk/imagery/115432-2.jpg,MS0.2
Add To Basket,Dan White,£7.49 (£8.99 inc vat),Forbidden Planet,A1. Death Flutes / A2. Ba2 Fin / B1. Agent C...,https://www.redeyerecords.co.uk/vinyl/53829-fp005-dan-white,Dan White,https://www.redeyerecords.co.uk/imagery/97671-2.jpg,FP005
Add To Basket,"De-Bons-En-Pierre,Crepes EP",£14.31 (£17.17 inc vat),Dark Entries,Seul Comme Sombre / Whole Body Irradiator / ...,https://www.redeyerecords.co.uk/vinyl/82053-de-139-de-bons-en-pierre-crepes-ep,"De-Bons-En-Pierre,Crepes EP",https://www.redeyerecords.co.uk/imagery/116527-2.jpg,DE 139
Add To Basket,"Ecotone,Phobia",£7.49 (£8.99 inc vat),Constant Variables,Fantasmagoria / Arachnophobia / Triskaidekap...,https://www.redeyerecords.co.uk/vinyl/79564-exp-cv02-ecotone-phobia-,"Ecotone,Phobia",https://www.redeyerecords.co.uk/imagery/114642-2.jpg,EXP-CV02
Add To Basket,Farron,£7.49 (£8.99 inc vat),Forbidden Planet,The Day One Song / Cerrome / Parodice   ,https://www.redeyerecords.co.uk/vinyl/79567-fp009-farron,Farron,https://www.redeyerecords.co.uk/imagery/114645-2.jpg,FP009
Out Of Stock,"Julius Steinhoff & Moomin,Blackest For...",£7.49 (£8.99 inc vat),Closer,A1: Blackest Forest Ever / B1: Valleys ,https://www.redeyerecords.co.uk/vinyl/81368-closer-008-julius-steinhoff-and-moomin-blackest-forest-ever,"Julius Steinhoff & Moomin,Blackest For...",https://www.redeyerecords.co.uk/imagery/115979-2.jpg,Closer 008
Out Of Stock,"Marcus Henriksson & P-Woland,Arvet EP",£9.16 (£10.99 inc vat),Home Records,A / B ,https://www.redeyerecords.co.uk/vinyl/82462-home004-marcus-henriksson-and-p-woland-arvet-ep,"Marcus Henriksson & P-Woland,Arvet EP",https://www.redeyerecords.co.uk/imagery/116829-2.jpg,HOME004
Out Of Stock,Private Eyes,£9.16 (£10.99 inc vat),Safe Trip,Mirror Image / Anasazi ,https://www.redeyerecords.co.uk/vinyl/81674-st-002-private-eyes,Private Eyes,https://www.redeyerecords.co.uk/imagery/116220-2.jpg,ST 002
Add To Basket,"Que Sakamoto,Lalo",£11.30 (£13.56 inc vat),Roam Recordings,Lalo (Original Mix) / Lalo (Jp + Vulinej Rem...,https://www.redeyerecords.co.uk/vinyl/82472-roam037-que-sakamoto-lalo,"Que Sakamoto,Lalo",https://www.redeyerecords.co.uk/imagery/116839-2.jpg,ROAM037
Out Of Stock,"Rico Puestel,Neyst",£8.75 (£10.50 inc vat),Cocoon,Neyst / Enokid ,https://www.redeyerecords.co.uk/vinyl/82460-cor12144-rico-puestel-neyst,"Rico Puestel,Neyst",https://www.redeyerecords.co.uk/imagery/116827-2.jpg,COR12144
Out Of Stock,"Scuba Death,The Worm At The Core",£15.53 (£18.64 inc vat),Further Records,Paradox Of Finitude / Cracks In The Shield /...,https://www.redeyerecords.co.uk/vinyl/82461-fur114-scuba-death-the-worm-at-the-core,"Scuba Death,The Worm At The Core",https://www.redeyerecords.co.uk/imagery/116828-2.jpg,FUR114
Out Of Stock,"Underspreche,Invito Alla Danza Part 2",£10.59 (£12.71 inc vat),Optimo Trax,Invito Alla Danza / Flash Of Inspirations / ...,https://www.redeyerecords.co.uk/vinyl/79782-ot027-underspreche-invito-alla-danza-part-2,"Underspreche,Invito Alla Danza Part 2",https://www.redeyerecords.co.uk/imagery/114798-2.jpg,OT027
Add To Basket,"Andu Simion,Brainhack EP",£9.16 (£10.99 inc vat),Polen,A1: Carbhonic A / A2: Unknown Emergency / B1...,https://www.redeyerecords.co.uk/vinyl/82423-pol008-andu-simion-brainhack-ep,"Andu Simion,Brainhack EP",https://www.redeyerecords.co.uk/imagery/116807-2.jpg,POL008
Add To Basket,"Dag Rosenqvist + Matthew Collings,Hell...",£18.85 (£22.62 inc vat),Denovali,"1 It Was Digital, And It Was Beautiful / 2 Y...",https://www.redeyerecords.co.uk/vinyl/82433-den275lp-dag-rosenqvist--matthew-collings-hello-darkness,"Dag Rosenqvist + Matthew Collings,Hell...",https://www.redeyerecords.co.uk/imagery/116813-2.jpg,DEN275LP
Add To Basket,"Dream City,Forward",£7.08 (£8.50 inc vat),Blankstairs,A1 Dream City - Down 2 / A2 Dream City - Pal...,https://www.redeyerecords.co.uk/vinyl/80975-bst019-dream-city-forward,"Dream City,Forward",https://www.redeyerecords.co.uk/imagery/115697-2.jpg,BST019
Add To Basket,Eaves – Verloren,£10.15 (£12.18 inc vat),Ptp,New Babylon / Vascular / Exegesis / Moor / D...,https://www.redeyerecords.co.uk/vinyl/82429-ptp2001-eaves-–-verloren,Eaves – Verloren,https://www.redeyerecords.co.uk/imagery/116811-2.jpg,PTP2001
Add To Basket,"Grey People,Vv 021",£6.66 (£7.99 inc vat),Valcrond Video,Cryogenically Frozen / Coma Tunnel / Coma Tu...,https://www.redeyerecords.co.uk/vinyl/76751-vv-021-grey-people-vv-021,"Grey People,Vv 021",https://www.redeyerecords.co.uk/imagery/112574-2.jpg,VV 021
Add To Basket,"Little Hado,Take Me Up EP",£7.49 (£8.99 inc vat),Music Is Art,Bit Rate / Hypnosis / Take Me Up ,https://www.redeyerecords.co.uk/vinyl/82456-mia006-little-hado-take-me-up-ep,"Little Hado,Take Me Up EP",https://www.redeyerecords.co.uk/imagery/116823-2.jpg,Mia006
