"","btc_usd","usd_vol","btc_eur","eur_vol","btc_cad","cad_vol","btc_aud","aud_vol","btc_gbp","gbp_vol","btc_jpy","jpy_vol","btc_cny","cny_vol","btc_brl","brl_vol","btc_rub","rub_vol","btc_sll","sll_vol","USDEUR","USDGBP","USDCAD","USDJPY","USDAUD","USDCNY","USDRUB","USDSLL","oil","gold","VTWSX","EEM","EFA","XCI","btc_usd_trades","btc_usd_in_day_fluc","btc_max_rr_1","btc_rr_1","btc_rr_2","btc_rr_3","btc_rr_4","btc_rr_5","btc_rr_10","btc_rr_15","btc_rr_30","est_trans_vol","num_trans","median.conf.time","trade_vol","btc_USDEUR","btc_USDGBP","btc_USDCAD","btc_USDAUD","btc_USDJPY","btc_USDCNY","btc_USDRUB","btc_USDBRL","btc_USDSLL"
"2012-08-06",10.6119,5114.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.1467,170.826,NA,NA,2789.61,1744,0.8071,0.64152,1.0006,78.199997,0.9467,6.374,31.5742,NA,NA,NA,16.920685,36.624607,45.103127,1129.040039,354,0.0658500734933856,0.0575957180146816,0.0337138849383389,-0.017443959890003,0.00962828355865931,0.113246520547313,0.152837090156143,0.223904421067686,0.265641771819765,0.607439856765035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.18120223522649,262.875639612134
"2012-08-07",10.6062,6417.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.2914,36.1473,NA,NA,2744.09,2608,0.8073,0.64036,0.99744,78.610001,0.94904,6.3667,31.532801,NA,NA,NA,17.027555,36.724876,45.480812,1137.180054,548,0.0312829862777085,0.0127378325884859,-0.000537132841432818,0.0331586432620934,-0.0179717230076943,0.00908597904992051,0.112648559280516,0.221995504302712,0.262510594128234,0.596489775643679,191484,-4548.71149164588,12.6333333333333,-127527.632459841,NA,NA,NA,NA,NA,NA,NA,2.196017423771,258.72508532745
"2012-08-08",10.7782,1985.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.9253,85.578,NA,NA,2537.38,2072,0.80819,0.63815,0.995,78.400002,0.94715,6.3614,31.506201,NA,NA,NA,17.045362,36.797798,45.454464,1136.77002,344,0.0244360902255639,0.0272587259468187,0.0162169297203523,0.0156710862333795,0.0499133043698494,-0.0020462394563114,0.025450255453966,0.25296874146287,0.278381426926165,0.619535034680066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.21978623517842,235.417787756768
"2012-08-09",11.2321,5728.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.9474,85.1169,NA,NA,2805.25,2860,0.8134,0.63975,0.99128,78.610001,0.94572,6.3623,31.6682,NA,NA,NA,17.080984,36.952759,45.480812,1141.930054,839,0.111111111111111,0.10877752156765,0.0421127832105547,0.059012652976561,0.0584438225011544,0.094128075746654,0.0399803709156228,0.289648117040955,0.330847495382005,0.619356559474637,240172,5063.48734344112,11.9333333333333,666495.525686877,NA,NA,NA,NA,NA,NA,NA,2.1320501063915,249.752940233794
"2012-08-10",11.1244,7497.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.3687,1.3811,NA,NA,2849.2,1242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.1077,37.12595,45.559868,1143.619995,614,0.0553601184965748,0.0150929488331955,-0.00958858984517599,0.0321203911599339,0.0488582150063171,0.0482948388130306,0.0836369303902277,0.215974116116762,0.296820665383571,0.59567387687188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19056308654849,256.121678472547
"2012-08-11",11.2404,1064.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.9754,18.6462,NA,NA,2889.84,1426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176,0.0190021613832853,0.0169566919326714,0.0104275286757038,0.000738953534957703,0.0428828561355328,0.059795214120043,0.0592259633053458,0.221114977354772,0.296391339399091,0.589274756597942,145931,-393.598084142544,13.1666666666667,-594887.457230161,NA,NA,NA,NA,NA,NA,NA,2.13296679833458,257.094053592399
"2012-08-12",11.408,2052.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.56,2.58104,NA,NA,2881.43,2022,0.81452,0.6382,0.99148,78.25,0.94761,6.3594,31.801001,NA,NA,NA,NA,NA,NA,NA,269,0.0191472387199716,0.0224929873772792,0.0149105014056439,0.0254935097623242,0.0156604731083233,0.0584327624278636,0.0755972921498746,0.196761777476582,0.314375055447317,0.517406681750285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.06521739130435,252.57976858345
"2012-08-13",11.4926,6742.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.3537,26.8886,NA,NA,2950.04,1651,0.8112,0.6378,0.9926,78.330002,0.95111,6.3626,31.8332,NA,NA,NA,17.063171,36.797798,45.340275,1147.339966,683,0.0398230088495575,0.0297582792405548,0.00741584852734923,0.0224369239528843,0.0330984142965014,0.0231924573321105,0.0662819394704125,0.0934190872158847,0.336017939742831,0.541108381518392,178247,19433.4217372076,14.6,213785.906532139,NA,NA,NA,NA,NA,NA,NA,2.11907662321842,256.690392078381
"2012-08-14",11.8687,3037.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.9771,31.106,NA,NA,2886.27,1787,0.8113,0.6379,0.99193,78.815002,0.95355,6.3589,31.8151,NA,NA,NA,17.063171,36.788677,45.445679,1143.930054,390,0.0341025641025642,0.0510923690041875,0.0327254059133704,0.0403839410939692,0.0558965873100603,0.0669069792528137,0.0566768458258028,0.0989231780598687,0.362741304540022,0.600664071877284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1044512035859,243.183330946102
"2012-08-15",12.5482,4127.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.5627,54.6693,NA,NA,2972.52,2780,0.8137,0.6377,0.9893,78.989998,0.95274,6.3623,31.7852,NA,NA,NA,17.080984,36.733982,45.313927,1144.77002,443,0.112717003073345,0.121714668239269,0.0572514260196988,0.0918504080886832,0.0999474053295933,0.116348172662895,0.127988925245407,0.222330456467104,0.371605336364779,0.618508591579452,176895,10950.4077511918,16.0666666666667,113538.443074262,NA,NA,NA,NA,NA,NA,NA,2.03716070830876,236.888159257902
"2012-08-16",13.1251,5781.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.5194,264.541,NA,NA,3220.56,1999,0.8092,0.6355,0.9865,79.25,0.95021,6.3663,31.780199,NA,NA,NA,17.223476,37.071251,45.876068,1164.329956,816,0.0644520384645951,0.0644414137797046,0.0459747214739963,0.10585826585894,0.14204792649183,0.150517180925666,0.167671968969076,0.236828466155919,0.425861729945475,0.591802974496175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.17289011131344,245.374130482815
"2012-08-17",13.8084,9748.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.5494,423.214,420.364,1.44065,3439.58,1895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.250196,36.88895,45.93755,1172.439941,1257,0.412036182388776,0.157360736942731,0.0520605557290993,0.100428746752522,0.163429861737174,0.20150357621426,0.210413744740533,0.301917746223907,0.448576904637767,0.566244151424926,217006,637.611354832145,13.2666666666667,2420480.26591378,NA,NA,NA,NA,NA,NA,30.4426291243011,2.13995828626054,249.093305524174
"2012-08-18",11.9196,2259.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.3756,262.77,366.714,27.8842,3021.81,1518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,560,0.25,-0.0283902144367261,-0.136786303988876,-0.0918469192615674,-0.0500948343188663,0.0042885909998568,0.037154342794494,0.105898944165074,0.134044354800346,0.336140218721836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.7656297191181,2.12889694285043,253.516057585825
"2012-08-19",9.36553,5441.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8761,124.575,315.784,113.769,2553.82,3464,0.81086,0.6374,0.9884,79.510002,0.95811,6.3585,31.9862,NA,NA,NA,NA,NA,NA,NA,872,0.538461538461538,-0.0341251376056669,-0.214274807879459,-0.321751252860578,-0.286441246161934,-0.253635581198897,-0.21090515389217,-0.166181746957381,-0.132845383924521,0.138714717343595,363658,-13308.6349051582,13.2333333333333,579529.941807999,NA,NA,NA,NA,NA,NA,33.7176860252436,2.33581014635584,272.682912766282
"2012-08-20",9.34985,8159.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.703,41.489,295.111,72.9652,2422.23,2294,0.8095,0.6365,0.9885,79.330002,0.95675,6.3593,31.982201,NA,NA,NA,17.232382,36.870712,45.884853,1178.22998,945,0.379177718832891,0.110533324064022,-0.0016742245233318,-0.215590288264707,-0.322886793545958,-0.287635903726448,-0.254885162812196,-0.159518715616123,-0.0892234409398196,0.0915249607161452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.5631801579704,2.10730653432943,259.066188227619
"2012-08-21",9.86826,3200.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.75,0.3,305.714,3.0354,2521.56,2143,0.8015,0.63375,0.98964,79.241997,0.9552,6.3563,31.747999,NA,NA,NA,17.250196,36.816025,46.148357,1169.920044,511,0.0954633412169426,0.0851365894291394,0.0554458092910581,0.0536787560340952,-0.172098056981778,-0.28534370383245,-0.248138299898667,-0.12207216825024,-0.0700760467022871,0.176950599909357,305514,-6455.27425444325,10.1833333333333,-850087.884231663,NA,NA,NA,NA,NA,NA,30.9795242525025,2.10270098274671,255.522250123122
"2012-08-22",9.89737,2877.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.2545,156.463,301.875,80.2779,2432.74,2485,0.7978,0.62958,0.9905,78.539001,0.95156,6.3519,31.625299,NA,NA,NA,17.250196,36.834259,46.095654,1173.420044,364,0.0702590673575128,0.046450723778135,0.00294986147507272,0.0585592282229127,0.0567869624036227,-0.169655860934931,-0.283235566756467,-0.132418478260869,-0.0668316644981236,0.178134909676129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.5005269076532,2.34956357092844,245.796610614739
"2012-08-23",9.90924,1699.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.3167,75.7724,302.667,18.2552,2528.84,2064,0.7961,0.6306,0.99396,78.599998,0.95855,6.3548,31.75,NA,NA,NA,17.125513,36.496998,45.832153,1160.709961,344,0.0302009998979695,0.0201458436772143,0.00119930850316802,0.00415270777219096,0.0598287673064274,0.0580543759936705,-0.168660022148394,-0.137772131632529,-0.0806219962516932,0.17531576431629,258872,-7490.98803652035,9.63333333333333,-561018.936997337,NA,NA,NA,NA,NA,NA,30.5439165869431,2.35302606456196,255.200196987862
"2012-08-24",10.1243,2745.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.1817,61.0885,313.89,116.106,2603.84,1597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.178947,36.506111,45.761887,1166.660034,419,0.0956167176350661,0.082846221467163,0.021702976212101,0.0229283132791842,0.0259458101022876,0.0828302058321791,0.0810173049469705,-0.146974816112969,-0.0986280392802771,0.19958861633141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.0036249419713,2.28970891814743,257.187163556987
"2012-08-25",10.3633,1427.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.1614,27.909,344.274,43.4807,2696.2,937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275,0.0674079221681724,0.0605695097121574,0.0236065703307884,0.0458218793772277,0.047076142449964,0.0501648720240449,0.108392113242458,-0.1741205910011,-0.0684171730610189,0.208095861490917,238920,4110.03549585416,16.9,-569728.766045118,NA,NA,NA,NA,NA,NA,33.2204992618181,2.23494446749587,260.168093174954
"2012-08-26",10.5692,675.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.1394,46.4002,327.222,6.87941,2663.26,2174,0.79972,0.63279,0.99208,78.730003,0.96109,6.3548,31.7672,NA,NA,NA,NA,NA,NA,NA,183,0.0128388017118402,0.0271259887219468,0.0198681887043702,0.0439437788291537,0.0666004658278536,0.0678796488360039,0.0710297458721194,-0.19473375440949,-0.059713177466994,0.218979693282879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.9599591265186,2.18932369526549,251.983120765999
"2012-08-27",11.2812,5832.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.4493,218.09,351.077,49.9198,2801.73,2539,0.7999,0.6332,0.99031,78.75,0.96469,6.357,31.857201,NA,NA,NA,17.161137,36.132385,45.788231,1169.130005,1185,0.155835543766578,0.144647732510726,0.0673655527381448,0.0885721729564906,0.114269628517527,0.13845259575911,0.139817951637657,-0.18301903189363,-0.0111150070126227,0.299765767488804,276595,-4449.65295955123,11.1833333333333,1212257.45999396,NA,NA,NA,NA,NA,NA,31.1205368223239,2.16726057511612,248.353898521434
"2012-08-28",10.791,5801.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.6083,93.8059,344.311,69.2709,2833.25,1675,0.7954,0.63187,0.9879,78.57,0.96386,6.355,31.966999,NA,NA,NA,17.134418,36.059471,45.744316,1167.680054,764,0.095133796781259,0.0202761560559726,-0.0434528241676417,0.0209855050524165,0.0412706377312246,0.0658514662742116,0.0889836152923938,-0.0946843853820598,-0.0610479786993369,0.254456745015479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.9072375127421,2.28044666852006,262.556760263182
"2012-08-29",10.8141,1035.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.7272,63.24,345.7,21.2778,2725.93,1759,0.798,0.6318,0.9895,78.720001,0.96702,6.3519,32.198002,NA,NA,NA,17.125513,35.88628,45.603779,1168.98999,369,0.0356807511737088,0.0221007758389509,0.00214067278287457,-0.0414051696628019,0.0231711009347916,0.0434996574450223,0.0681331054986518,0.154670371030791,-0.0888555612661876,0.241654161064501,244092,453.189829813757,10,-793736.846899642,NA,NA,NA,NA,NA,NA,31.9675238808592,2.28657031098288,252.07183214507
"2012-08-30",10.6188,1456.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.2706,38.3486,341.543,156.766,2735.56,1683,0.7993,0.6333,0.9926,78.529999,0.97267,6.3502,32.537201,NA,NA,NA,16.956308,35.466984,44.927456,1153.719971,290,0.0308542043614894,0.00102648133499072,-0.018059755319444,-0.0159577425632472,-0.0587171577491756,0.00469288120198311,0.0246543089556415,0.135718754846334,-0.153759104891538,0.160708527580873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.1639921648397,2.28562549440615,257.61479639884
"2012-08-31",10.2509,1865.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.057,250.13,327.46,91.0893,2605.04,2695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.072083,35.804249,45.322708,1162.209961,517,0.108041237113402,0.0126037713761718,-0.0346460993709271,-0.052080154612959,-0.0500509683995923,-0.0913289366379464,-0.0301158081974038,0.0387748194717205,-0.218984998209537,0.113619401566317,380184,7695.24778517093,12.2,-247534.169316585,NA,NA,NA,NA,NA,NA,31.9445121891736,2.3468183281468,254.127930230516
"2012-09-01",9.91961,1396.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.3217,62.6751,325.648,114.686,2516.2,1452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,0.0786067557613385,-9.07293734329957e-05,-0.0323181379195972,-0.0658445398726786,-0.0827151589129007,-0.0807515522194421,-0.120695493387228,0.0022470615931303,-0.281624952927204,0.0406215020577212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.8287099996875,2.55269108362123,253.659166035761
"2012-09-02",10.0283,1338.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.7179,173.064,326.412,35.1761,2487.16,2743,0.7951,0.63,0.986,78.290001,0.97294,6.3486,32.276199,NA,NA,NA,NA,NA,NA,NA,356,0.0808028821410191,0.0578752131467945,0.010957083998262,-0.0217151664731877,-0.0556089200286285,-0.072664391858777,-0.0706792697618386,0.0120150485809204,-0.158671431927246,-0.0458960868448343,132180,-3458.14833855427,8.6,-675639.513581925,NA,NA,NA,NA,NA,NA,32.5490860863756,2.46481457475345,248.014120040286
"2012-09-03",10.2024,1382.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.535,101.561,328.806,66.3729,2610.53,1631,0.7945,0.6297,0.98611,78.338997,0.97647,6.3421,32.265202,NA,NA,NA,NA,NA,NA,NA,432,0.0482951704829518,0.0446659609503646,0.0173608687414618,0.0285081772368067,-0.00473129188656595,-0.0392134704486382,-0.0565650400865536,0.00771411356834556,0.0893563952066782,-0.0553595733451848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.2282992237121,2.40482631537677,255.874108053007
"2012-09-04",10.1542,1444.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0803,307.105,324.488,79.6116,2660.69,1961,0.7978,0.6303,0.9866,78.470001,0.97924,6.3474,32.312199,NA,NA,NA,17.036459,35.603714,45.094345,1162.180054,333,0.0387,0.018179669496366,-0.00472437857758972,0.0125544708475015,0.0236491152373933,-0.00943331805012245,-0.0437525897464874,-0.0201769706560653,0.0860281180981513,-0.0108710475559626,237416,2883.17859757125,15.6166666666667,-318964.26804677,NA,NA,NA,NA,NA,NA,31.9560378956491,2.4699434716669,262.028520218235
"2012-09-05",10.4337,3261.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.1709,78.2598,332.541,80.532,2625.04,2334,0.7935,0.6287,0.99046,78.419998,0.98107,6.3493,32.238201,NA,NA,NA,17.000837,35.421413,44.971375,1161.939941,731,0.0844692070440752,0.0714799160412894,0.0275255559275965,0.0226711362032462,0.0404255955645523,0.0518256262090949,0.0178325805539026,-0.0128202702191273,0.0572988551173156,-0.0167924688321602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.8718192012421,2.41246154288507,251.592436048573
"2012-09-06",10.8808,3856.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.6385,28.1368,340.845,89.3914,2725.47,1922,0.7916,0.6276,0.9828,78.889999,0.9722,6.3432,31.937201,NA,NA,NA,17.37487,36.205311,46.08688,1188.819946,622,0.0655660377358491,0.0791577825159915,0.0428515291794858,0.0715565972700953,0.0664941582372775,0.0850094233319706,0.0968979627223248,-0.0354926780838917,0.099362760005941,0.0258905168674927,290474,4891.07879631164,8.46666666666667,133795.909558118,NA,NA,NA,NA,NA,NA,31.3253621057275,2.26440151459451,250.48433938681
"2012-09-07",11.0804,2265.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.94,4.8,343.156,91.0783,2790.5,1712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.535172,37.043907,46.780766,1187.040039,493,0.0376433592304847,0.0305223638135806,0.018344239394162,0.0619818472833222,0.0912134880148116,0.0860581823884574,0.104913095938494,0.0268186451672689,0.11818868046389,0.0280380768588446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.9696400851955,2.25082126999025,251.841088769359
"2012-09-08",10.9487,2714.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.8,3.7,343.161,92.7506,2843.93,1230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,395,0.0383536014967259,0.00179016686912606,-0.0118858524962996,0.00624034997426658,0.0493592876927648,0.0782434854542949,0.073149455030189,0.0124467130875432,0.0814278518021,-0.0252312568442233,177497,-2919.64108605162,13.4,-477287.368868106,NA,NA,NA,NA,NA,NA,31.3426251518445,2.1737740553673,259.750472658854
"2012-09-09",10.9292,1130.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.64,7.83299,350.768,102.618,2811.8,1486,0.7815,0.62468,0.9783,78.219002,0.96505,6.3428,31.652,NA,NA,NA,NA,NA,NA,NA,330,0.0364349775784752,0.0132946601764081,-0.00178103336469177,-0.0136457167611277,0.0044482023380633,0.0474903437898348,0.0763230978314392,0.0292311748973518,0.054606158270049,-0.0175470137715292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.094572338323,2.25451085166343,257.274091424807
"2012-09-10",10.9968,2423.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.408,363.923,346.788,73.9366,2846.16,2278,0.7836,0.62531,0.97689,78.225998,0.96768,6.3377,31.647301,NA,NA,NA,17.43721,36.569916,46.411865,1170.349976,409,0.0200367647058823,0.0153499199767206,0.00618526516121954,0.00439321563290617,-0.00754485397639063,0.0106609808102345,0.053969349319992,0.0727643426430851,0.0404571774590319,-0.0216718266253869,419036,-4011.71343789825,16.55,-67215.8149350338,NA,NA,NA,NA,NA,NA,31.5353557398516,2.21955477957224,258.817110432126
"2012-09-11",10.9531,5372.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.636,114.1,347.865,114.581,2864.13,1949,0.7781,0.6222,0.9734,77.75,0.95873,6.3351,31.4601,NA,NA,NA,17.552979,37.007442,46.938869,1171.380005,578,0.0274974539394501,0.00923939341373679,-0.00397388331150891,0.0021868023277092,0.000401874195109796,-0.011488754918595,0.00664473200499949,0.104186555721445,-0.0290837854128994,-0.0398755259467041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.7595018761812,2.24922624645078,261.490354328912
"2012-09-12",11.0593,3068.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.796,76.2306,352.093,26.0355,2860.89,2520,0.775,0.6208,0.9761,77.830002,0.95547,6.3274,31.42,NA,NA,NA,17.624229,37.17152,47.246288,1176.27002,809,0.0453197405004635,0.0294684112014323,0.00969588518319026,0.00568347155536156,0.0119038904951873,0.0101016559043539,-0.00190426338399325,0.102809050387404,0.0248633120192753,-0.0377025216226093,260429,-9155.21832244949,14.4,101718.900242146,NA,NA,NA,NA,NA,NA,31.8368251155136,2.24209488846491,258.686354470898
"2012-09-13",11.2307,1428.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.995,3.56432,351.688,12.1093,2863.07,1714,0.7696,0.619,0.96827,77.648003,0.9492,6.33,31.0397,NA,NA,NA,17.891397,38.174187,47.966534,1193.339966,534,0.00947613087788306,0.0207199907396689,0.0154982684256689,0.0253444230400527,0.0212698239487851,0.0275866486110603,0.0257564825047723,0.10079001019368,0.0385237791401967,-0.0537548341435877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.3148779684258,2.22559591120767,254.932461912436
"2012-09-14",11.4489,2975.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0936,262.365,357.746,131.551,2934.32,1709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.069513,38.620815,48.440849,1203.530029,1003,0.0406576713430435,0.0362742272183354,0.0194288868903986,0.0352282694203069,0.0452657238589989,0.0411119598428634,0.0475515133770084,0.127503890015954,0.0781726748785173,-0.0876061905293189,210766,1300.72176108553,10.3666666666667,-117213.124164139,NA,NA,NA,NA,NA,NA,31.2471940535772,2.19179135113417,256.297111512896
"2012-09-15",11.5109,1005.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.99,0.75,359.641,55.2331,3008.2,1029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346,0.0251915793182418,0.0165147816417482,0.00541536741521014,0.0249494688665888,0.04083441085783,0.050926221800221,0.046749963625782,0.103242378063391,0.122916036640685,-0.122985729632536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.2435170143082,2.2578599414468,261.3349086518
"2012-09-16",11.6049,1868.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,2.2,362.319,222.052,3062.55,2099,0.7624,0.6163,0.97159,78.333,0.94889,6.3153,30.496099,NA,NA,NA,NA,NA,NA,NA,748,0.0411919368974584,0.0318055304224941,0.00816617293174306,0.0136257631737547,0.0333193834756516,0.0493340446502039,0.0595082670659449,0.0665484155576796,0.169894784169942,-0.159576779351699,137402,-3244.9360315726,11.8833333333333,-223346.011275005,NA,NA,NA,NA,NA,NA,31.2212082827082,2.1542624236314,263.901455419693
"2012-09-17",11.6772,5142.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.8187,15.5942,361.68,97.7746,3097.3,2032,0.76277,0.6155,0.9745,78.672997,0.95457,6.3075,30.639999,NA,NA,NA,17.97155,38.20153,48.186127,1205.180054,427,0.0238033411235176,0.0191056075086492,0.00623012692914187,0.014447176154775,0.0199407803369755,0.0397570943930475,0.0558715289394445,0.0538608714486842,0.164424678160805,-0.0203362528943926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.9731785016956,2.2966721474326,265.243380262392
"2012-09-18",11.8157,3966.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.0254,66.4173,365.659,164.261,3131.21,2061,0.7665,0.6156,0.9747,78.769997,0.95648,6.3186,30.887699,NA,NA,NA,17.909208,38.219757,47.984108,1205.939941,1230,0.0440034512510785,0.0357828990241797,0.011860720035625,0.0181647407560599,0.0264792501020772,0.0320380123854693,0.0520893621946984,0.0791874834455231,0.158129459734964,0.261615733439538,274038,2617.6548569542,11.2833333333333,44406.5048192831,NA,NA,NA,NA,NA,NA,30.946875766988,2.28724493682135,265.0041893413
"2012-09-19",12.1826,3354.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.8774,51.518,376.801,376.08,3147.33,3113,0.7658,0.6161,0.975,78.397003,0.95491,6.31,31.1469,NA,NA,NA,17.953739,38.219757,48.186127,1205.579956,690,0.0406558474150911,0.0512452185904487,0.031051905515543,0.0432809235090605,0.0497806960852743,0.0583533867899123,0.0640847592345117,0.114683599897522,0.199759705343602,0.302972774964304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.9294403493507,2.20621213862394,258.346330011656
"2012-09-20",12.4089,3215.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.0315,36.618,388.835,247.338,3150.31,2420,0.7708,0.61645,0.9761,78.199997,0.9583,6.303,31.1042,NA,NA,NA,17.882496,37.991882,47.8787,1203.810059,576,0.0279663095919536,0.0313001152398681,0.0185756735015513,0.050204389075552,0.0626605693145617,0.0692810795439856,0.0780130137521827,0.128410082933217,0.189309640875241,0.257455721677378,254127,909.687786344508,14.7,-132017.470251607,NA,NA,NA,NA,NA,NA,31.3351707242382,2.17839615114958,253.875041301002
"2012-09-21",12.2175,1807.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.7867,29.727,400.992,457.74,3195.42,2035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.89781,38.083031,47.905048,1205.170044,357,0.0538740409746227,0.0074565172907715,-0.0154244131228392,0.00286474151658912,0.0340056027150317,0.0462696536841024,0.0527880464286636,0.115437638659375,0.122849422836556,0.234418840560674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.8211172498465,2.1924861878453,261.544505831799
