temperature,dewPoint,precipitation,windChill,visibility,humidity,windDir,pressure,windSpeed,time,Date,conditions,events,gustSpeed
33.1,15.1,N/A,26.9,10.0,48%,WNW,29.72,6.9,11:54 PM,"Sunday, January 29, 2017",,,"
  -
"
33.1,14.0,N/A,25.5,10.0,46%,WNW,29.72,9.2,12:54 AM,"Monday, January 30, 2017",,,"
  -
"
33.1,12.9,N/A,26.1,10.0,43%,WNW,29.73,8.1,1:54 AM,"Monday, January 30, 2017",,,"
  -
"
32.0,12.0,N/A,24.8,10.0,44%,WNW,29.72,8.1,2:54 AM,"Monday, January 30, 2017",,,"
  -
"
30.9,12.0,N/A,22.8,10.0,46%,WNW,29.73,9.2,3:54 AM,"Monday, January 30, 2017",,,"
  -
"
30.0,12.0,N/A,21.1,10.0,47%,WNW,29.73,10.4,4:54 AM,"Monday, January 30, 2017",,,"
  -
"
28.9,12.0,N/A,20.4,10.0,49%,WNW,29.75,9.2,5:54 AM,"Monday, January 30, 2017",,,"
  -
"
28.9,12.9,N/A,21.9,10.0,51%,West,29.76,6.9,6:54 AM,"Monday, January 30, 2017",,,"
  -
"
30.0,12.9,N/A,24.1,10.0,49%,WNW,29.76,5.8,7:54 AM,"Monday, January 30, 2017",,,"
  -
"
30.0,12.9,N/A,21.1,10.0,49%,WNW,29.77,10.4,8:54 AM,"Monday, January 30, 2017",,,"
  -
"
32.0,12.9,N/A,24.8,10.0,45%,WNW,29.76,8.1,9:54 AM,"Monday, January 30, 2017",,,"
  -
"
33.1,12.9,N/A,30.0,10.0,43%,Variable,29.76,3.5,10:54 AM,"Monday, January 30, 2017",,,"
  -
"
34.0,14.0,N/A,29.8,10.0,44%,NW,29.74,4.6,11:54 AM,"Monday, January 30, 2017",,,"
  -
"
34.0,12.9,N/A,27.2,10.0,42%,WNW,29.73,8.1,12:54 PM,"Monday, January 30, 2017",,,"
  -
"
34.0,12.0,N/A,26.0,10.0,40%,West,29.71,10.4,1:54 PM,"Monday, January 30, 2017",,,"
  -
"
36.0,12.0,N/A,28.0,10.0,37%,West,29.71,11.5,2:54 PM,"Monday, January 30, 2017",,,"
  -
"
34.0,12.0,N/A,24.6,10.0,40%,WNW,29.73,13.8,3:54 PM,"Monday, January 30, 2017",,,"
  -
"
33.1,9.0,N/A,26.9,10.0,37%,WNW,29.74,6.9,4:54 PM,"Monday, January 30, 2017",,,"
  -
"
32.0,10.9,N/A,24.8,10.0,42%,WNW,29.76,8.1,5:54 PM,"Monday, January 30, 2017",,,"
  -
"
30.9,10.9,N/A,20.2,10.0,43%,WNW,29.79,15.0,6:54 PM,"Monday, January 30, 2017",,,"
  -
"
30.0,10.0,N/A,19.1,10.0,43%,West,29.81,15.0,7:54 PM,"Monday, January 30, 2017",,,"
  -
"
28.0,9.0,N/A,17.0,10.0,45%,WNW,29.84,13.8,8:54 PM,"Monday, January 30, 2017",,,24.2
27.0,10.0,N/A,15.6,10.0,49%,West,29.86,13.8,9:54 PM,"Monday, January 30, 2017",,,"
  -
"
26.1,9.0,N/A,14.5,10.0,49%,West,29.87,13.8,10:54 PM,"Monday, January 30, 2017",,,"
  -
"
24.1,8.1,N/A,11.5,10.0,51%,West,29.88,15.0,11:54 PM,"Monday, January 30, 2017",,,"
  -
"
23.0,7.0,N/A,10.1,10.0,50%,West,29.90,15.0,12:54 AM,"Tuesday, January 31, 2017",,,"
  -
"
21.9,6.1,N/A,8.2,10.0,51%,WNW,29.92,16.1,1:54 AM,"Tuesday, January 31, 2017",,,24.2
21.9,6.1,N/A,8.7,10.0,51%,West,29.94,15.0,2:54 AM,"Tuesday, January 31, 2017",,,25.3
21.0,6.1,N/A,8.1,10.0,53%,West,29.95,13.8,3:54 AM,"Tuesday, January 31, 2017",,,"
  -
"
19.9,6.1,N/A,7.9,10.0,55%,WNW,29.96,11.5,4:54 AM,"Tuesday, January 31, 2017",,,"
  -
"
19.9,6.1,N/A,6.7,10.0,55%,West,29.98,13.8,5:54 AM,"Tuesday, January 31, 2017",,,"
  -
"
19.9,6.1,N/A,7.9,10.0,55%,West,29.98,11.5,6:54 AM,"Tuesday, January 31, 2017",,,"
  -
"
21.9,8.1,N/A,12.5,10.0,55%,West,30.00,8.1,7:54 AM,"Tuesday, January 31, 2017",,,"
  -
"
24.1,8.1,N/A,15.2,10.0,51%,West,30.00,8.1,8:54 AM,"Tuesday, January 31, 2017",,,"
  -
"
25.0,8.1,N/A,"
  -
",10.0,49%,Calm,29.98,Calm,9:54 AM,"Tuesday, January 31, 2017",,,"
  -
"
25.0,8.1,N/A,19.3,10.0,49%,ESE,29.98,4.6,10:54 AM,"Tuesday, January 31, 2017",,,"
  -
"
26.1,10.0,N/A,19.4,10.0,51%,ESE,29.96,5.8,11:54 AM,"Tuesday, January 31, 2017",,,"
  -
"
27.0,12.0,N/A,20.5,10.0,53%,SE,29.91,5.8,12:54 PM,"Tuesday, January 31, 2017",,,"
  -
"
28.0,12.9,0.00,20.8,9.0,53%,SSE,29.90,6.9,1:54 PM,"Tuesday, January 31, 2017",,,"
  -
"
27.0,18.0,0.00,21.6,10.0,69%,Variable,29.88,4.6,2:54 PM,"Tuesday, January 31, 2017",,,"
  -
"
26.1,19.0,0.00,18.4,2.5,75%,South,29.88,6.9,3:23 PM,"Tuesday, January 31, 2017",,,"
  -
"
26.1,19.9,0.00,19.4,1.5,78%,South,29.88,5.8,3:33 PM,"Tuesday, January 31, 2017",,,"
  -
"
26.1,19.9,0.00,20.5,1.8,78%,SSE,29.88,4.6,3:54 PM,"Tuesday, January 31, 2017",,,"
  -
"
26.1,19.9,0.00,20.5,1.8,78%,South,29.88,4.6,3:56 PM,"Tuesday, January 31, 2017",,,"
  -
"
26.1,21.9,0.01,20.5,1.0,84%,SSE,29.87,4.6,4:22 PM,"Tuesday, January 31, 2017",,,"
  -
"
26.1,23.0,0.01,18.4,1.0,88%,East,29.87,6.9,4:54 PM,"Tuesday, January 31, 2017",,,"
  -
"
26.1,23.0,0.01,19.4,2.0,88%,ESE,29.87,5.8,5:10 PM,"Tuesday, January 31, 2017",,,"
  -
"
26.1,24.1,0.01,19.4,2.0,92%,ESE,29.87,5.8,5:54 PM,"Tuesday, January 31, 2017",,,"
  -
"
26.1,24.1,0.00,19.4,2.5,92%,ESE,29.87,5.8,6:05 PM,"Tuesday, January 31, 2017",,,"
  -
"
26.1,24.1,0.01,20.5,3.0,92%,ESE,29.87,4.6,6:16 PM,"Tuesday, January 31, 2017",,,"
  -
"
26.1,24.1,0.01,21.9,5.0,92%,ESE,29.87,3.5,6:24 PM,"Tuesday, January 31, 2017",,,"
  -
"
27.0,25.0,0.01,"
  -
",7.0,92%,Calm,29.87,Calm,6:45 PM,"Tuesday, January 31, 2017",,,"
  -
"
27.0,25.0,0.01,"
  -
",7.0,92%,Calm,29.88,Calm,6:54 PM,"Tuesday, January 31, 2017",,,"
  -
"
27.0,25.0,0.00,23.0,8.0,92%,South,29.88,3.5,7:02 PM,"Tuesday, January 31, 2017",,,"
  -
"
27.0,25.0,0.00,"
  -
",4.0,92%,Calm,29.88,Calm,7:08 PM,"Tuesday, January 31, 2017",,,"
  -
"
27.0,25.0,0.00,21.6,2.5,92%,SSE,29.88,4.6,7:37 PM,"Tuesday, January 31, 2017",,,"
  -
"
27.0,25.0,0.00,21.6,2.5,92%,South,29.88,4.6,7:54 PM,"Tuesday, January 31, 2017",,,"
  -
"
27.0,25.0,0.00,23.0,4.0,92%,South,29.88,3.5,8:02 PM,"Tuesday, January 31, 2017",,,"
  -
"
28.0,26.1,0.00,"
  -
",4.0,92%,Calm,29.88,Calm,8:54 PM,"Tuesday, January 31, 2017",,,"
  -
"
28.0,26.1,0.01,24.2,5.0,92%,NNW,29.87,3.5,9:54 PM,"Tuesday, January 31, 2017",,,"
  -
"
28.0,25.0,0.00,22.8,2.0,88%,North,29.87,4.6,10:12 PM,"Tuesday, January 31, 2017",,,"
  -
"
28.0,25.0,0.01,24.2,2.5,88%,North,29.86,3.5,10:54 PM,"Tuesday, January 31, 2017",,,"
  -
"
28.0,26.1,0.00,22.8,2.5,92%,North,29.86,4.6,11:23 PM,"Tuesday, January 31, 2017",,,"
  -
"
28.0,26.1,0.01,20.8,3.0,92%,NW,29.86,6.9,11:54 PM,"Tuesday, January 31, 2017",,,"
  -
"
28.0,26.1,0.00,21.7,2.0,92%,NW,29.86,5.8,12:27 AM,"Wednesday, February 1, 2017",,,"
  -
"
28.0,27.0,0.00,21.7,1.5,96%,NNW,29.86,5.8,12:39 AM,"Wednesday, February 1, 2017",,,"
  -
"
28.0,26.1,0.00,20.0,1.5,92%,NW,29.85,8.1,12:54 AM,"Wednesday, February 1, 2017",,,"
  -
"
28.0,27.0,0.01,21.7,2.0,96%,NNW,29.85,5.8,1:54 AM,"Wednesday, February 1, 2017",,,"
  -
"
28.0,27.0,0.01,21.7,2.0,96%,WNW,29.85,5.8,2:54 AM,"Wednesday, February 1, 2017",,,"
  -
"
28.0,26.1,0.00,18.6,1.5,92%,WNW,29.84,10.4,3:31 AM,"Wednesday, February 1, 2017",,,"
  -
"
27.0,26.1,0.01,20.5,2.0,96%,NW,29.85,5.8,3:54 AM,"Wednesday, February 1, 2017",,,"
  -
"
27.0,26.1,0.00,19.5,2.0,96%,NW,29.85,6.9,4:11 AM,"Wednesday, February 1, 2017",,,"
  -
"
28.0,26.1,0.00,22.8,2.0,92%,NW,29.85,4.6,4:54 AM,"Wednesday, February 1, 2017",,,"
  -
"
28.0,28.0,0.01,"
  -
",2.5,100%,Calm,29.84,Calm,5:28 AM,"Wednesday, February 1, 2017",,,"
  -
"
28.0,26.1,0.01,"
  -
",2.5,92%,Calm,29.84,Calm,5:54 AM,"Wednesday, February 1, 2017",,,"
  -
"
28.0,26.1,0.00,24.2,1.5,92%,North,29.83,3.5,6:01 AM,"Wednesday, February 1, 2017",,,"
  -
"
28.9,28.0,0.00,21.1,5.0,96%,South,29.86,8.1,7:05 AM,"Wednesday, February 1, 2017",,,"
  -
"
28.9,27.0,0.00,21.1,7.0,92%,SSW,29.87,8.1,7:13 AM,"Wednesday, February 1, 2017",,,"
  -
"
30.0,27.0,0.00,21.1,7.0,88%,SW,29.87,10.4,7:54 AM,"Wednesday, February 1, 2017",,,"
  -
"
30.9,28.0,N/A,21.2,8.0,89%,SW,29.87,12.7,8:27 AM,"Wednesday, February 1, 2017",,,"
  -
"
30.9,27.0,N/A,22.2,8.0,85%,WSW,29.86,10.4,8:54 AM,"Wednesday, February 1, 2017",,,"
  -
"
34.0,28.9,N/A,26.6,10.0,82%,West,29.87,9.2,9:54 AM,"Wednesday, February 1, 2017",,,"
  -
"
35.1,28.9,N/A,28.6,10.0,78%,West,29.86,8.1,10:54 AM,"Wednesday, February 1, 2017",,,"
  -
"
37.0,28.9,N/A,28.5,10.0,73%,West,29.84,13.8,11:54 AM,"Wednesday, February 1, 2017",,,"
  -
"
39.9,27.0,N/A,31.1,10.0,60%,West,29.82,17.3,12:54 PM,"Wednesday, February 1, 2017",,,21.9
41.0,25.0,N/A,32.8,10.0,53%,West,29.83,16.1,1:54 PM,"Wednesday, February 1, 2017",,,24.2
42.1,21.9,N/A,32.6,10.0,45%,West,29.84,23.0,2:54 PM,"Wednesday, February 1, 2017",,,33.4
42.1,21.0,N/A,32.3,10.0,43%,West,29.87,24.2,3:54 PM,"Wednesday, February 1, 2017",,,34.5
39.9,21.9,N/A,32.5,10.0,49%,WSW,29.89,12.7,4:54 PM,"Wednesday, February 1, 2017",,,"
  -
"
39.0,21.9,N/A,31.8,10.0,50%,WSW,29.91,11.5,5:54 PM,"Wednesday, February 1, 2017",,,"
  -
"
39.9,21.9,N/A,34.5,10.0,49%,West,29.93,8.1,6:54 PM,"Wednesday, February 1, 2017",,,"
  -
"
39.0,21.9,N/A,33.4,10.0,50%,WNW,29.95,8.1,7:54 PM,"Wednesday, February 1, 2017",,,"
  -
"
37.9,23.0,N/A,32.1,10.0,55%,West,29.95,8.1,8:54 PM,"Wednesday, February 1, 2017",,,"
  -
"
37.0,19.9,N/A,27.7,10.0,50%,West,29.97,16.1,9:54 PM,"Wednesday, February 1, 2017",,,"
  -
"
36.0,19.0,N/A,27.5,10.0,50%,West,29.97,12.7,10:54 PM,"Wednesday, February 1, 2017",,,"
  -
"
36.0,18.0,N/A,28.5,10.0,48%,West,29.97,10.4,11:54 PM,"Wednesday, February 1, 2017",,,20.7
35.1,19.0,N/A,26.4,10.0,52%,West,29.98,12.7,12:54 AM,"Thursday, February 2, 2017",,,"
  -
"
34.0,18.0,N/A,25.5,10.0,52%,West,29.98,11.5,1:54 AM,"Thursday, February 2, 2017",,,19.6
32.0,18.0,N/A,24.8,10.0,56%,West,29.98,8.1,2:54 AM,"Thursday, February 2, 2017",,,"
  -
"
32.0,19.0,N/A,23.6,10.0,59%,West,29.99,10.4,3:54 AM,"Thursday, February 2, 2017",,,"
  -
"
32.0,19.9,N/A,24.8,10.0,61%,West,29.99,8.1,4:54 AM,"Thursday, February 2, 2017",,,"
  -
"
30.0,19.9,N/A,21.7,10.0,66%,SW,30.01,9.2,5:54 AM,"Thursday, February 2, 2017",,,"
  -
"
32.0,19.9,N/A,23.6,10.0,61%,West,30.02,10.4,6:54 AM,"Thursday, February 2, 2017",,,"
  -
"
32.0,19.0,N/A,22.1,10.0,59%,WSW,30.03,13.8,7:54 AM,"Thursday, February 2, 2017",,,"
  -
"
36.0,18.0,N/A,28.5,10.0,48%,WSW,30.02,10.4,8:54 AM,"Thursday, February 2, 2017",,,"
  -
"
37.0,18.0,N/A,29.8,10.0,46%,WSW,30.01,10.4,9:54 AM,"Thursday, February 2, 2017",,,"
  -
"
39.0,17.1,N/A,31.0,10.0,41%,SSW,29.99,13.8,10:54 AM,"Thursday, February 2, 2017",,,"
  -
"
39.0,18.0,N/A,30.3,10.0,43%,SW,29.96,16.1,11:54 AM,"Thursday, February 2, 2017",,,"
  -
"
39.0,21.9,N/A,29.6,10.0,50%,SSW,29.94,18.4,12:54 PM,"Thursday, February 2, 2017",,,"
  -
"
39.9,19.9,N/A,31.4,10.0,45%,West,29.94,16.1,1:54 PM,"Thursday, February 2, 2017",,,28.8
37.0,17.1,N/A,27.4,10.0,44%,West,29.97,17.3,2:54 PM,"Thursday, February 2, 2017",,,27.6
37.0,10.9,N/A,28.1,10.0,34%,West,30.00,15.0,3:54 PM,"Thursday, February 2, 2017",,,26.5
36.0,12.0,N/A,28.0,10.0,37%,WNW,30.02,11.5,4:54 PM,"Thursday, February 2, 2017",,,"
  -
"
35.1,9.0,N/A,24.1,10.0,34%,West,30.05,19.6,5:54 PM,"Thursday, February 2, 2017",,,24.2
34.0,8.1,N/A,24.6,10.0,34%,WNW,30.06,13.8,6:54 PM,"Thursday, February 2, 2017",,,"
  -
"
33.1,10.0,N/A,24.4,10.0,38%,West,30.08,11.5,7:54 PM,"Thursday, February 2, 2017",,,"
  -
"
32.0,9.0,N/A,22.1,10.0,38%,West,30.09,13.8,8:54 PM,"Thursday, February 2, 2017",,,26.5
30.9,10.0,N/A,19.4,10.0,42%,West,30.10,17.3,9:54 PM,"Thursday, February 2, 2017",,,24.2
30.0,10.0,N/A,17.5,10.0,43%,West,30.11,19.6,10:54 PM,"Thursday, February 2, 2017",,,25.3
28.9,10.9,N/A,18.6,10.0,47%,West,30.11,12.7,11:54 PM,"Thursday, February 2, 2017",,,"
  -
"
28.9,10.0,N/A,17.3,10.0,45%,WNW,30.12,16.1,12:54 AM,"Friday, February 3, 2017",,,25.3
28.0,10.0,N/A,19.3,10.0,47%,WNW,30.13,9.2,1:54 AM,"Friday, February 3, 2017",,,"
  -
"
27.0,10.0,N/A,14.7,10.0,49%,WNW,30.14,16.1,2:54 AM,"Friday, February 3, 2017",,,"
  -
"
26.1,10.0,N/A,15.6,10.0,51%,West,30.15,11.5,3:54 AM,"Friday, February 3, 2017",,,"
  -
"
26.1,10.0,N/A,15.6,10.0,51%,West,30.16,11.5,4:54 AM,"Friday, February 3, 2017",,,"
  -
"
26.1,10.0,N/A,15.6,10.0,51%,WNW,30.17,11.5,5:54 AM,"Friday, February 3, 2017",,,"
  -
"
26.1,10.0,N/A,15.6,10.0,51%,West,30.17,11.5,6:54 AM,"Friday, February 3, 2017",,,"
  -
"
26.1,10.0,N/A,17.6,10.0,51%,West,30.18,8.1,7:54 AM,"Friday, February 3, 2017",,,20.7
27.0,10.0,N/A,19.5,10.0,49%,West,30.18,6.9,8:54 AM,"Friday, February 3, 2017",,,"
  -
"
28.0,10.0,N/A,20.8,10.0,47%,Variable,30.18,6.9,9:54 AM,"Friday, February 3, 2017",,,"
  -
"
30.0,10.0,N/A,21.7,10.0,43%,WSW,30.16,9.2,10:54 AM,"Friday, February 3, 2017",,,"
  -
"
30.9,9.0,N/A,23.5,10.0,40%,West,30.12,8.1,11:54 AM,"Friday, February 3, 2017",,,17.3
32.0,9.0,N/A,24.2,10.0,38%,West,30.08,9.2,12:54 PM,"Friday, February 3, 2017",,,"
  -
"
32.0,9.0,N/A,23.0,10.0,38%,West,30.06,11.5,1:54 PM,"Friday, February 3, 2017",,,18.4
32.0,8.1,N/A,22.1,10.0,37%,West,30.05,13.8,2:54 PM,"Friday, February 3, 2017",,,"
  -
"
32.0,8.1,N/A,22.1,10.0,37%,West,30.05,13.8,3:54 PM,"Friday, February 3, 2017",,,17.3
32.0,9.0,N/A,23.0,10.0,38%,WNW,30.05,11.5,4:54 PM,"Friday, February 3, 2017",,,"
  -
"
32.0,9.0,N/A,23.0,10.0,38%,West,30.05,11.5,5:54 PM,"Friday, February 3, 2017",,,"
  -
"
30.2,8.6,N/A,19.8,10.0,40%,NW,30.06,13.8,6:50 PM,"Friday, February 3, 2017",,,"
  -
"
30.0,9.0,N/A,20.0,10.0,41%,NNW,30.06,12.7,6:54 PM,"Friday, February 3, 2017",,,"
  -
"
28.9,7.0,N/A,16.9,10.0,40%,WNW,30.07,17.3,7:54 PM,"Friday, February 3, 2017",,,23.0
28.9,7.0,N/A,18.6,10.0,40%,WNW,30.07,12.7,8:54 PM,"Friday, February 3, 2017",,,"
  -
"
28.0,7.0,N/A,17.5,10.0,41%,WNW,30.09,12.7,9:54 PM,"Friday, February 3, 2017",,,"
  -
"
27.0,6.1,N/A,15.2,10.0,41%,WNW,30.10,15.0,10:54 PM,"Friday, February 3, 2017",,,23.0
25.0,7.0,N/A,13.1,10.0,46%,WNW,30.11,13.8,11:54 PM,"Friday, February 3, 2017",,,"
  -
"
24.1,7.0,N/A,10.1,10.0,48%,WNW,30.12,18.4,12:54 AM,"Saturday, February 4, 2017",,,26.5
24.1,7.0,N/A,10.6,10.0,48%,WNW,30.13,17.3,1:54 AM,"Saturday, February 4, 2017",,,24.2
23.0,7.0,N/A,9.2,10.0,50%,West,30.13,17.3,2:54 AM,"Saturday, February 4, 2017",,,"
  -
"
21.9,7.0,N/A,8.2,10.0,53%,West,30.14,16.1,3:54 AM,"Saturday, February 4, 2017",,,"
  -
"
21.0,8.1,N/A,8.1,10.0,57%,West,30.17,13.8,4:54 AM,"Saturday, February 4, 2017",,,"
  -
"
21.0,8.1,N/A,8.6,10.0,57%,WNW,30.19,12.7,5:54 AM,"Saturday, February 4, 2017",,,19.6
21.0,8.1,N/A,7.1,10.0,57%,West,30.22,16.1,6:54 AM,"Saturday, February 4, 2017",,,"
  -
"
21.9,9.0,N/A,11.0,10.0,58%,West,30.25,10.4,7:54 AM,"Saturday, February 4, 2017",,,"
  -
"
24.1,8.1,N/A,12.0,10.0,51%,West,30.26,13.8,8:54 AM,"Saturday, February 4, 2017",,,"
  -
"
26.1,7.0,N/A,15.0,10.0,44%,WNW,30.26,12.7,9:54 AM,"Saturday, February 4, 2017",,,23.0
27.0,6.1,N/A,14.7,10.0,41%,West,30.25,16.1,10:54 AM,"Saturday, February 4, 2017",,,23.0
30.0,5.0,N/A,19.1,10.0,35%,WNW,30.23,15.0,11:54 AM,"Saturday, February 4, 2017",,,23.0
32.0,3.9,N/A,20.5,10.0,31%,WNW,30.19,18.4,1:54 PM,"Saturday, February 4, 2017",,,25.3
33.1,6.1,N/A,26.1,10.0,32%,West,30.19,8.1,2:54 PM,"Saturday, February 4, 2017",,,23.0
33.1,6.1,N/A,23.4,10.0,32%,WNW,30.19,13.8,3:54 PM,"Saturday, February 4, 2017",,,"
  -
"
32.0,7.0,N/A,23.6,10.0,35%,West,30.20,10.4,4:54 PM,"Saturday, February 4, 2017",,,"
  -
"
30.9,8.1,N/A,20.2,10.0,38%,West,30.24,15.0,5:54 PM,"Saturday, February 4, 2017",,,21.9
30.0,8.1,N/A,21.7,10.0,40%,West,30.25,9.2,6:54 PM,"Saturday, February 4, 2017",,,"
  -
"
28.9,9.0,N/A,21.1,10.0,43%,West,30.25,8.1,7:54 PM,"Saturday, February 4, 2017",,,"
  -
"
27.0,10.9,N/A,18.7,10.0,51%,SSW,30.23,8.1,8:54 PM,"Saturday, February 4, 2017",,,"
  -
"
28.0,10.0,N/A,20.8,10.0,47%,SW,30.24,6.9,9:54 PM,"Saturday, February 4, 2017",,,"
  -
"
28.0,10.0,N/A,17.5,10.0,47%,SW,30.24,12.7,10:54 PM,"Saturday, February 4, 2017",,,"
  -
"
28.0,10.0,N/A,18.6,10.0,47%,West,30.23,10.4,11:54 PM,"Saturday, February 4, 2017",,,"
  -
"
27.0,10.9,N/A,18.7,10.0,51%,SW,30.20,8.1,12:54 AM,"Sunday, February 5, 2017",,,"
  -
"
27.0,9.0,N/A,18.7,10.0,47%,SSW,30.20,8.1,1:54 AM,"Sunday, February 5, 2017",,,"
  -
"
26.1,9.0,N/A,16.8,10.0,49%,SW,30.19,9.2,2:54 AM,"Sunday, February 5, 2017",,,"
  -
"
27.0,10.0,N/A,18.0,10.0,49%,SW,30.17,9.2,3:54 AM,"Sunday, February 5, 2017",,,"
  -
"
27.0,10.0,N/A,18.7,10.0,49%,SW,30.14,8.1,4:54 AM,"Sunday, February 5, 2017",,,"
  -
"
27.0,10.9,N/A,17.3,10.0,51%,SSW,30.13,10.4,5:54 AM,"Sunday, February 5, 2017",,,"
  -
"
27.0,10.9,N/A,15.2,10.0,51%,SSW,30.11,15.0,6:54 AM,"Sunday, February 5, 2017",,,"
  -
"
28.9,10.9,N/A,17.3,10.0,47%,SSW,30.08,16.1,7:54 AM,"Sunday, February 5, 2017",,,"
  -
"
30.9,14.0,N/A,20.7,10.0,50%,SSW,30.05,13.8,8:54 AM,"Sunday, February 5, 2017",,,"
  -
"
33.1,15.1,N/A,23.0,10.0,48%,SSW,30.01,15.0,9:54 AM,"Sunday, February 5, 2017",,,"
  -
"
35.1,19.0,N/A,27.4,10.0,52%,South,29.96,10.4,10:54 AM,"Sunday, February 5, 2017",,,"
  -
"
39.0,19.9,N/A,29.0,10.0,46%,SW,29.90,20.7,11:54 AM,"Sunday, February 5, 2017",,,32.2
41.0,19.9,N/A,32.8,10.0,43%,SW,29.83,16.1,12:54 PM,"Sunday, February 5, 2017",,,"
  -
"
42.1,18.0,N/A,32.6,10.0,38%,WSW,29.79,23.0,1:54 PM,"Sunday, February 5, 2017",,,28.8
43.0,21.0,N/A,34.0,10.0,42%,WSW,29.73,21.9,2:54 PM,"Sunday, February 5, 2017",,,36.8
42.1,23.0,N/A,33.6,10.0,47%,West,29.73,18.4,3:54 PM,"Sunday, February 5, 2017",,,"
  -
"
39.9,23.0,N/A,31.8,10.0,51%,West,29.74,15.0,4:54 PM,"Sunday, February 5, 2017",,,"
  -
"
39.0,21.0,N/A,31.4,10.0,49%,West,29.75,12.7,6:54 PM,"Sunday, February 5, 2017",,,21.9
37.9,21.0,N/A,28.5,10.0,51%,West,29.77,17.3,7:54 PM,"Sunday, February 5, 2017",,,25.3
37.0,21.0,N/A,31.0,10.0,52%,WSW,29.77,8.1,8:54 PM,"Sunday, February 5, 2017",,,"
  -
"
37.0,21.0,N/A,29.3,10.0,52%,SW,29.77,11.5,9:54 PM,"Sunday, February 5, 2017",,,"
  -
"
36.0,19.9,N/A,28.0,10.0,52%,SW,29.77,11.5,10:54 PM,"Sunday, February 5, 2017",,,"
  -
"
36.0,21.0,N/A,27.5,10.0,55%,SW,29.78,12.7,11:54 PM,"Sunday, February 5, 2017",,,"
  -
"
37.0,21.0,N/A,29.8,10.0,52%,WSW,29.78,10.4,12:54 AM,"Monday, February 6, 2017",,,"
  -
"
37.9,19.9,N/A,28.2,10.0,48%,West,29.80,18.4,1:54 AM,"Monday, February 6, 2017",,,24.2
36.0,17.1,N/A,25.6,10.0,46%,WNW,29.84,18.4,2:54 AM,"Monday, February 6, 2017",,,32.2
35.1,10.0,N/A,23.0,10.0,35%,West,29.88,24.2,3:54 AM,"Monday, February 6, 2017",,,33.4
34.0,10.0,N/A,23.0,10.0,37%,WNW,29.91,18.4,4:54 AM,"Monday, February 6, 2017",,,28.8
33.1,10.0,N/A,22.6,10.0,38%,West,29.95,16.1,5:54 AM,"Monday, February 6, 2017",,,21.9
32.0,10.9,N/A,21.2,10.0,42%,West,29.98,16.1,6:54 AM,"Monday, February 6, 2017",,,"
  -
"
32.0,12.0,N/A,21.6,10.0,44%,WNW,30.02,15.0,7:54 AM,"Monday, February 6, 2017",,,21.9
34.0,10.9,N/A,25.5,10.0,38%,WNW,30.03,11.5,8:54 AM,"Monday, February 6, 2017",,,"
  -
"
34.0,7.0,N/A,22.1,10.0,32%,NW,30.07,21.9,9:54 AM,"Monday, February 6, 2017",,,29.9
35.1,5.0,N/A,24.8,10.0,28%,WNW,30.07,17.3,10:54 AM,"Monday, February 6, 2017",,,31.1
36.0,6.1,N/A,25.3,10.0,29%,West,30.05,19.6,11:54 AM,"Monday, February 6, 2017",,,25.3
37.0,6.1,N/A,27.4,10.0,28%,West,30.03,17.3,12:54 PM,"Monday, February 6, 2017",,,"
  -
"
37.9,8.1,N/A,28.2,10.0,29%,West,30.03,18.4,1:54 PM,"Monday, February 6, 2017",,,25.3
36.0,8.1,N/A,25.6,10.0,31%,WSW,30.05,18.4,3:54 PM,"Monday, February 6, 2017",,,26.5
37.0,9.0,N/A,28.5,10.0,31%,WNW,30.07,13.8,4:54 PM,"Monday, February 6, 2017",,,21.9
36.0,10.0,N/A,28.0,10.0,34%,WNW,30.09,11.5,5:54 PM,"Monday, February 6, 2017",,,"
  -
"
35.1,10.9,N/A,27.4,10.0,37%,NW,30.11,10.4,6:54 PM,"Monday, February 6, 2017",,,"
  -
"
34.0,12.0,N/A,26.6,10.0,40%,West,30.11,9.2,7:54 PM,"Monday, February 6, 2017",,,"
  -
"
34.0,12.9,N/A,29.8,10.0,42%,WNW,30.11,4.6,8:54 PM,"Monday, February 6, 2017",,,"
  -
"
34.0,12.9,N/A,29.8,10.0,42%,West,30.12,4.6,9:54 PM,"Monday, February 6, 2017",,,"
  -
"
34.0,12.9,N/A,"
  -
",10.0,42%,Calm,30.13,Calm,10:54 PM,"Monday, February 6, 2017",,,"
  -
"
34.0,14.0,N/A,31.0,10.0,44%,SSE,30.11,3.5,11:54 PM,"Monday, February 6, 2017",,,"
  -
"
33.1,16.0,N/A,28.7,10.0,50%,East,30.09,4.6,12:54 AM,"Tuesday, February 7, 2017",,,"
  -
"
34.0,16.0,N/A,28.0,10.0,48%,East,30.09,6.9,1:54 AM,"Tuesday, February 7, 2017",,,"
  -
"
35.1,19.0,N/A,27.9,10.0,52%,East,30.08,9.2,2:54 AM,"Tuesday, February 7, 2017",,,"
  -
"
35.1,21.0,N/A,27.4,10.0,57%,East,30.08,10.4,3:54 AM,"Tuesday, February 7, 2017",,,"
  -
"
35.1,23.0,N/A,24.8,10.0,61%,ENE,30.09,17.3,4:54 AM,"Tuesday, February 7, 2017",,,"
  -
"
